PERIODO,TIPO,ANO,CDISC,CTURMA,ANO_TURMA_RESERVA,CURSO_RESERVA,NIVEL_CURSO_RESERVA
1,S,2014,ST565,A  ,0,60,T
1,S,2014,ST565,B  ,0,60,T
1,S,2014,ST566,A  ,0,36,T
1,S,2014,ST566,B  ,0,60,T
1,S,2014,ST567,A  ,0,36,T
1,S,2014,ST567,B  ,0,60,T
1,S,2014,ST567,B  ,0,94,G
1,S,2014,ST568,A  ,0,36,T
1,S,2014,ST568,B  ,0,60,T
1,S,2014,ST568,B  ,0,74,T
1,S,2014,ST568,B  ,0,94,G
1,S,2014,ST571,A  ,0,62,T
1,S,2014,ST571,A  ,0,73,T
1,S,2014,ST571,A  ,0,87,T
1,S,2014,ST572,A  ,0,62,T
1,S,2014,ST572,A  ,0,73,T
1,S,2014,ST572,B  ,0,62,T
1,S,2014,ST572,B  ,0,85,T
1,S,2014,ST572,B  ,0,87,T
1,S,2014,ST573,A  ,0,62,T
1,S,2014,ST573,A  ,0,85,T
1,S,2014,ST573,A  ,0,87,T
1,S,2014,ST574,A  ,0,62,T
1,S,2014,ST574,A  ,0,73,T
1,S,2014,ST574,A  ,0,87,T
1,S,2014,ST575,A  ,0,62,T
1,S,2014,ST575,A  ,0,73,T
1,S,2014,ST575,A  ,0,87,T
1,S,2014,ST601,A  ,0,62,T
1,S,2014,ST601,A  ,0,85,T
1,S,2014,ST601,A  ,0,86,T
1,S,2014,ST612,A  ,0,62,T
1,S,2014,ST612,A  ,0,85,T
1,S,2014,ST612,A  ,0,86,T
1,S,2014,ST661,A  ,0,36,T
1,S,2014,ST661,B  ,0,60,T
1,S,2014,ST662,A  ,0,60,T
1,S,2014,ST671,A  ,0,62,T
1,S,2014,ST671,A  ,0,73,T
1,S,2014,ST671,A  ,0,85,T
1,S,2014,ST671,A  ,0,86,T
1,S,2014,ST671,A  ,0,87,T
1,S,2014,ST672,A  ,0,62,T
1,S,2014,ST672,A  ,0,73,T
1,S,2014,ST672,A  ,0,87,T
1,S,2014,ST674,A  ,0,62,T
1,S,2014,ST674,A  ,0,73,T
1,S,2014,ST674,A  ,0,87,T
1,S,2014,ST675,A  ,0,62,T
1,S,2014,ST675,A  ,0,73,T
1,S,2014,ST675,A  ,0,87,T
1,S,2014,ST680,B  ,0,60,T
1,S,2014,ST711,A  ,0,62,T
1,S,2014,ST711,A  ,0,85,T
1,S,2014,ST711,A  ,0,86,T
1,S,2014,ST712,A  ,0,62,T
1,S,2014,ST712,A  ,0,85,T
1,S,2014,ST712,A  ,0,86,T
1,S,2014,ST713,A  ,0,62,T
1,S,2014,ST713,A  ,0,85,T
1,S,2014,ST713,A  ,0,86,T
1,S,2014,ST714,A  ,0,62,T
1,S,2014,ST714,A  ,0,85,T
1,S,2014,ST714,A  ,0,86,T
1,S,2014,ST722,A  ,0,37,T
1,S,2014,ST722,A  ,0,82,T
1,S,2014,ST722,A  ,0,83,T
1,S,2014,ST723,A  ,0,37,T
1,S,2014,ST723,A  ,0,82,T
1,S,2014,ST723,A  ,0,83,T
1,S,2014,ST725,A  ,0,37,T
1,S,2014,ST725,A  ,0,82,T
1,S,2014,ST725,A  ,0,83,T
1,S,2014,ST726,A  ,0,37,T
1,S,2014,ST726,A  ,0,82,T
1,S,2014,ST726,A  ,0,83,T
1,S,2014,ST726,A  ,0,84,T
1,S,2014,ST727,A  ,0,37,T
1,S,2014,ST727,A  ,0,82,T
1,S,2014,ST727,A  ,0,83,T
1,S,2014,ST728,A  ,0,37,T
1,S,2014,ST728,A  ,0,82,T
1,S,2014,ST728,A  ,0,83,T
1,S,2014,ST728,A  ,0,84,T
1,S,2014,ST729,A  ,0,83,T
1,S,2014,ST730,A  ,0,83,T
1,S,2014,ST732,A  ,0,37,T
1,S,2014,ST732,A  ,0,82,T
1,S,2014,ST732,A  ,0,84,T
1,S,2014,ST735,A  ,0,37,T
1,S,2014,ST735,A  ,0,82,T
1,S,2014,ST735,A  ,0,84,T
1,S,2014,ST736,A  ,0,84,T
1,S,2014,ST737,A  ,0,84,T
1,S,2014,ST738,A  ,0,84,T
1,S,2014,ST739,A  ,0,84,T
1,S,2014,ST740,A  ,0,84,T
1,S,2014,ST762,A  ,0,36,T
1,S,2014,ST765,A  ,0,36,T
1,S,2014,ST765,B  ,0,60,T
1,S,2014,ST767,A  ,0,36,T
1,S,2014,ST772,A  ,0,62,T
1,S,2014,ST772,A  ,0,87,T
1,S,2014,ST773,A  ,0,62,T
1,S,2014,ST773,A  ,0,87,T
1,S,2014,ST774,A  ,0,62,T
1,S,2014,ST774,A  ,0,87,T
1,S,2014,ST775,A  ,0,62,T
1,S,2014,ST775,A  ,0,87,T
1,S,2014,ST776,A  ,0,62,T
1,S,2014,ST776,A  ,0,87,T
1,S,2014,ST776,B  ,0,62,T
1,S,2014,ST776,B  ,0,73,T
1,S,2014,ST776,B  ,0,74,T
1,S,2014,ST777,A  ,0,62,T
1,S,2014,ST777,A  ,0,87,T
1,S,2014,ST777,B  ,0,62,T
1,S,2014,ST777,B  ,0,73,T
1,S,2014,ST778,A  ,0,62,T
1,S,2014,ST778,A  ,0,73,T
1,S,2014,ST778,A  ,0,85,T
1,S,2014,ST778,A  ,0,86,T
1,S,2014,ST778,A  ,0,87,T
1,S,2014,ST813,A  ,0,62,T
1,S,2014,ST813,A  ,0,86,T
1,S,2014,ST813,B  ,0,62,T
1,S,2014,ST813,B  ,0,86,T
1,S,2014,ST813,C  ,0,62,T
1,S,2014,ST813,C  ,0,86,T
1,S,2014,ST813,D  ,0,62,T
1,S,2014,ST813,D  ,0,86,T
1,S,2014,ST813,E  ,0,62,T
1,S,2014,ST813,E  ,0,86,T
1,S,2014,ST813,F  ,0,62,T
1,S,2014,ST813,F  ,0,86,T
1,S,2014,ST813,G  ,0,62,T
1,S,2014,ST813,G  ,0,86,T
1,S,2014,ST813,H  ,0,62,T
1,S,2014,ST813,H  ,0,86,T
1,S,2014,ST813,I  ,0,62,T
1,S,2014,ST813,I  ,0,86,T
1,S,2014,ST813,J  ,0,62,T
1,S,2014,ST813,J  ,0,86,T
1,S,2014,ST813,K  ,0,62,T
1,S,2014,ST813,K  ,0,86,T
1,S,2014,ST813,L  ,0,62,T
1,S,2014,ST813,L  ,0,86,T
1,S,2014,ST813,M  ,0,62,T
1,S,2014,ST813,M  ,0,86,T
1,S,2014,ST813,N  ,0,62,T
1,S,2014,ST813,N  ,0,86,T
1,S,2014,ST814,A  ,0,62,T
1,S,2014,ST814,A  ,0,86,T
1,S,2014,ST821,A  ,0,83,T
1,S,2014,ST823,A  ,0,37,T
1,S,2014,ST823,A  ,0,83,T
1,S,2014,ST824,A  ,0,37,T
1,S,2014,ST824,A  ,0,83,T
1,S,2014,ST824,B  ,0,37,T
1,S,2014,ST824,B  ,0,83,T
1,S,2014,ST824,C  ,0,37,T
1,S,2014,ST824,C  ,0,83,T
1,S,2014,ST824,D  ,0,37,T
1,S,2014,ST824,D  ,0,83,T
1,S,2014,ST824,E  ,0,37,T
1,S,2014,ST824,E  ,0,83,T
1,S,2014,ST824,F  ,0,37,T
1,S,2014,ST824,F  ,0,83,T
1,S,2014,ST824,G  ,0,37,T
1,S,2014,ST824,G  ,0,83,T
1,S,2014,ST824,H  ,0,37,T
1,S,2014,ST824,H  ,0,83,T
1,S,2014,ST824,I  ,0,37,T
1,S,2014,ST824,I  ,0,83,T
1,S,2014,ST824,J  ,0,37,T
1,S,2014,ST824,J  ,0,83,T
1,S,2014,ST824,L  ,0,37,T
1,S,2014,ST824,L  ,0,83,T
1,S,2014,ST831,A  ,0,84,T
1,S,2014,ST833,A  ,0,37,T
1,S,2014,ST833,A  ,0,84,T
1,S,2014,ST834,A  ,0,37,T
1,S,2014,ST834,A  ,0,84,T
1,S,2014,ST861,A  ,0,36,T
1,S,2014,ST861,A  ,0,60,T
1,S,2014,ST863,A  ,0,36,T
1,S,2014,ST863,A  ,0,60,T
1,S,2014,ST864,A  ,0,36,T
1,S,2014,ST864,A  ,0,60,T
1,S,2014,ST865,A  ,0,36,T
1,S,2014,ST865,A  ,0,60,T
1,S,2014,ST865,B  ,0,36,T
1,S,2014,ST865,B  ,0,60,T
1,S,2014,ST865,C  ,0,36,T
1,S,2014,ST865,C  ,0,60,T
1,S,2014,ST865,D  ,0,36,T
1,S,2014,ST865,D  ,0,60,T
1,S,2014,ST865,E  ,0,36,T
1,S,2014,ST865,E  ,0,60,T
1,S,2014,ST865,F  ,0,36,T
1,S,2014,ST865,F  ,0,60,T
1,S,2014,ST865,G  ,0,36,T
1,S,2014,ST865,G  ,0,60,T
1,S,2014,ST865,H  ,0,36,T
1,S,2014,ST865,H  ,0,60,T
1,S,2014,ST865,I  ,0,36,T
1,S,2014,ST865,I  ,0,60,T
1,S,2014,ST865,J  ,0,36,T
1,S,2014,ST865,J  ,0,60,T
1,S,2014,ST865,K  ,0,36,T
1,S,2014,ST865,L  ,0,36,T
1,S,2014,ST865,L  ,0,60,T
1,S,2014,ST865,M  ,0,36,T
1,S,2014,ST865,M  ,0,60,T
1,S,2014,ST865,N  ,0,36,T
1,S,2014,ST865,N  ,0,60,T
1,S,2014,ST865,O  ,0,36,T
1,S,2014,ST865,O  ,0,60,T
1,S,2014,ST865,P  ,0,36,T
1,S,2014,ST865,P  ,0,60,T
1,S,2014,ST865,Q  ,0,36,T
1,S,2014,ST865,Q  ,0,60,T
1,S,2014,ST865,R  ,0,36,T
1,S,2014,ST865,R  ,0,60,T
1,S,2014,ST865,S  ,0,36,T
1,S,2014,ST865,S  ,0,60,T
1,S,2014,ST866,A  ,0,36,T
1,S,2014,ST866,A  ,0,60,T
1,S,2014,ST866,B  ,0,36,T
1,S,2014,ST866,B  ,0,60,T
1,S,2014,ST866,C  ,0,36,T
1,S,2014,ST866,C  ,0,60,T
1,S,2014,ST866,D  ,0,36,T
1,S,2014,ST866,D  ,0,60,T
1,S,2014,ST866,E  ,0,36,T
1,S,2014,ST866,E  ,0,60,T
1,S,2014,ST866,F  ,0,36,T
1,S,2014,ST866,F  ,0,60,T
1,S,2014,ST866,G  ,0,36,T
1,S,2014,ST866,G  ,0,60,T
1,S,2014,ST866,H  ,0,36,T
1,S,2014,ST866,H  ,0,60,T
1,S,2014,ST866,I  ,0,36,T
1,S,2014,ST866,I  ,0,60,T
1,S,2014,ST866,J  ,0,36,T
1,S,2014,ST866,J  ,0,60,T
1,S,2014,ST866,K  ,0,36,T
1,S,2014,ST866,K  ,0,60,T
1,S,2014,ST866,L  ,0,36,T
1,S,2014,ST866,L  ,0,60,T
1,S,2014,ST866,M  ,0,36,T
1,S,2014,ST866,M  ,0,60,T
1,S,2014,ST866,N  ,0,36,T
1,S,2014,ST866,N  ,0,60,T
1,S,2014,ST866,O  ,0,36,T
1,S,2014,ST866,O  ,0,60,T
1,S,2014,ST866,P  ,0,36,T
1,S,2014,ST866,P  ,0,60,T
1,S,2014,ST866,Q  ,0,36,T
1,S,2014,ST866,Q  ,0,60,T
1,S,2014,ST866,R  ,0,36,T
1,S,2014,ST866,R  ,0,60,T
1,S,2014,ST866,S  ,0,36,T
1,S,2014,ST866,S  ,0,60,T
1,S,2014,ST873,A  ,0,62,T
1,S,2014,ST873,A  ,0,73,T
1,S,2014,ST873,A  ,0,87,T
1,S,2014,ST873,B  ,0,62,T
1,S,2014,ST873,B  ,0,73,T
1,S,2014,ST873,B  ,0,87,T
1,S,2014,ST873,C  ,0,62,T
1,S,2014,ST873,C  ,0,73,T
1,S,2014,ST873,C  ,0,87,T
1,S,2014,ST873,D  ,0,62,T
1,S,2014,ST873,D  ,0,73,T
1,S,2014,ST873,D  ,0,87,T
1,S,2014,ST873,E  ,0,62,T
1,S,2014,ST873,E  ,0,73,T
1,S,2014,ST873,E  ,0,87,T
1,S,2014,ST873,F  ,0,62,T
1,S,2014,ST873,F  ,0,73,T
1,S,2014,ST873,F  ,0,87,T
1,S,2014,ST873,G  ,0,62,T
1,S,2014,ST873,G  ,0,73,T
1,S,2014,ST873,G  ,0,87,T
1,S,2014,ST873,H  ,0,62,T
1,S,2014,ST873,H  ,0,73,T
1,S,2014,ST873,I  ,0,62,T
1,S,2014,ST873,I  ,0,73,T
1,S,2014,ST873,I  ,0,87,T
1,S,2014,ST873,J  ,0,62,T
1,S,2014,ST873,J  ,0,73,T
1,S,2014,ST873,J  ,0,87,T
1,S,2014,ST873,K  ,0,62,T
1,S,2014,ST873,K  ,0,73,T
1,S,2014,ST873,K  ,0,87,T
1,S,2014,ST873,L  ,0,62,T
1,S,2014,ST873,L  ,0,73,T
1,S,2014,ST873,L  ,0,87,T
1,S,2014,ST873,M  ,0,62,T
1,S,2014,ST873,M  ,0,73,T
1,S,2014,ST873,M  ,0,87,T
1,S,2014,ST873,N  ,0,62,T
1,S,2014,ST873,N  ,0,73,T
1,S,2014,ST873,N  ,0,87,T
1,S,2014,ST873,O  ,0,62,T
1,S,2014,ST873,O  ,0,73,T
1,S,2014,ST873,O  ,0,87,T
1,S,2014,ST873,P  ,0,62,T
1,S,2014,ST873,P  ,0,73,T
1,S,2014,ST873,P  ,0,87,T
1,S,2014,ST873,Q  ,0,62,T
1,S,2014,ST873,Q  ,0,73,T
1,S,2014,ST873,Q  ,0,87,T
1,S,2014,ST874,A  ,0,62,T
1,S,2014,ST874,A  ,0,73,T
1,S,2014,ST874,A  ,0,87,T
1,S,2014,TA009,1,0,13,G
1,S,2014,TA009,1,0,43,G
1,S,2014,TA009,10,0,13,G
1,S,2014,TA009,10,0,43,G
1,S,2014,TA009,11,0,13,G
1,S,2014,TA009,11,0,43,G
1,S,2014,TA009,12,0,13,G
1,S,2014,TA009,12,0,43,G
1,S,2014,TA009,13,0,13,G
1,S,2014,TA009,13,0,43,G
1,S,2014,TA009,14,0,13,G
1,S,2014,TA009,14,0,43,G
1,S,2014,TA009,15,0,13,G
1,S,2014,TA009,15,0,43,G
1,S,2014,TA009,16,0,13,G
1,S,2014,TA009,16,0,43,G
1,S,2014,TA009,17,0,13,G
1,S,2014,TA009,17,0,43,G
1,S,2014,TA009,18,0,13,G
1,S,2014,TA009,18,0,43,G
1,S,2014,TA009,19,0,13,G
1,S,2014,TA009,19,0,43,G
1,S,2014,TA009,2,0,13,G
1,S,2014,TA009,2,0,43,G
1,S,2014,TA009,20,0,13,G
1,S,2014,TA009,20,0,43,G
1,S,2014,TA009,21,0,13,G
1,S,2014,TA009,21,0,43,G
1,S,2014,TA009,22,0,13,G
1,S,2014,TA009,22,0,43,G
1,S,2014,TA009,23,0,13,G
1,S,2014,TA009,23,0,43,G
1,S,2014,TA009,24,0,13,G
1,S,2014,TA009,24,0,43,G
1,S,2014,TA009,25,0,13,G
1,S,2014,TA009,25,0,43,G
1,S,2014,TA009,26,0,13,G
1,S,2014,TA009,26,0,43,G
1,S,2014,TA009,27,0,13,G
1,S,2014,TA009,27,0,43,G
1,S,2014,TA009,28,0,13,G
1,S,2014,TA009,28,0,43,G
1,S,2014,TA009,29,0,13,G
1,S,2014,TA009,29,0,43,G
1,S,2014,TA009,3,0,13,G
1,S,2014,TA009,3,0,43,G
1,S,2014,TA009,30,0,13,G
1,S,2014,TA009,30,0,43,G
1,S,2014,TA009,31,0,13,G
1,S,2014,TA009,31,0,43,G
1,S,2014,TA009,32,0,13,G
1,S,2014,TA009,32,0,43,G
1,S,2014,TA009,33,0,13,G
1,S,2014,TA009,33,0,43,G
1,S,2014,TA009,34,0,13,G
1,S,2014,TA009,34,0,43,G
1,S,2014,TA009,35,0,13,G
1,S,2014,TA009,35,0,43,G
1,S,2014,TA009,36,0,13,G
1,S,2014,TA009,36,0,43,G
1,S,2014,TA009,37,0,13,G
1,S,2014,TA009,37,0,43,G
1,S,2014,TA009,38,0,13,G
1,S,2014,TA009,38,0,43,G
1,S,2014,TA009,39,0,13,G
1,S,2014,TA009,39,0,43,G
1,S,2014,TA009,4,0,13,G
1,S,2014,TA009,4,0,43,G
1,S,2014,TA009,40,0,13,G
1,S,2014,TA009,40,0,43,G
1,S,2014,TA009,41,0,13,G
1,S,2014,TA009,41,0,43,G
1,S,2014,TA009,42,0,13,G
1,S,2014,TA009,42,0,43,G
1,S,2014,TA009,43,0,13,G
1,S,2014,TA009,43,0,43,G
1,S,2014,TA009,44,0,13,G
1,S,2014,TA009,44,0,43,G
1,S,2014,TA009,45,0,13,G
1,S,2014,TA009,45,0,43,G
1,S,2014,TA009,46,0,13,G
1,S,2014,TA009,46,0,43,G
1,S,2014,TA009,47,0,13,G
1,S,2014,TA009,47,0,43,G
1,S,2014,TA009,48,0,13,G
1,S,2014,TA009,48,0,43,G
1,S,2014,TA009,49,0,13,G
1,S,2014,TA009,49,0,43,G
1,S,2014,TA009,5,0,13,G
1,S,2014,TA009,5,0,43,G
1,S,2014,TA009,50,0,13,G
1,S,2014,TA009,50,0,43,G
1,S,2014,TA009,6,0,13,G
1,S,2014,TA009,6,0,43,G
1,S,2014,TA009,7,0,13,G
1,S,2014,TA009,7,0,43,G
1,S,2014,TA009,8,0,13,G
1,S,2014,TA009,8,0,43,G
1,S,2014,TA009,9,0,13,G
1,S,2014,TA009,9,0,43,G
1,S,2014,TA017,A  ,0,13,G
1,S,2014,TA030,A  ,0,43,G
1,S,2014,TA035,A  ,0,13,G
1,S,2014,TA035,B  ,0,13,G
1,S,2014,TA035,C  ,0,13,G
1,S,2014,TA109,A  ,0,13,G
1,S,2014,TA109,B  ,0,43,G
1,S,2014,TA221,A  ,0,43,G
1,S,2014,TA221,B  ,0,43,G
1,S,2014,TA322,A  ,0,13,G
1,S,2014,TA322,B  ,0,13,G
1,S,2014,TA322,C  ,0,13,G
1,S,2014,TA331,A  ,0,13,G
1,S,2014,TA332,A  ,0,13,G
1,S,2014,TA421,A  ,0,43,G
1,S,2014,TA431,A  ,0,43,G
1,S,2014,TA513,A  ,0,13,G
1,S,2014,TA513,B  ,0,13,G
1,S,2014,TA513,C  ,0,43,G
1,S,2014,TA514,A  ,0,13,G
1,S,2014,TA514,B  ,0,13,G
1,S,2014,TA514,C  ,0,43,G
1,S,2014,TA516,A  ,0,13,G
1,S,2014,TA516,B  ,0,13,G
1,S,2014,TA516,C  ,0,43,G
1,S,2014,TA521,A  ,0,13,G
1,S,2014,TA521,B  ,0,13,G
1,S,2014,TA521,C  ,0,13,G
1,S,2014,TA534,A  ,0,13,G
1,S,2014,TA541,A  ,0,13,G
1,S,2014,TA541,B  ,0,13,G
1,S,2014,TA541,C  ,0,43,G
1,S,2014,TA542,A  ,0,13,G
1,S,2014,TA542,B  ,0,43,G
1,S,2014,TA622,A  ,0,43,G
1,S,2014,TA623,A  ,2010,13,G
1,S,2014,TA623,B  ,0,13,G
1,S,2014,TA623,C  ,0,43,G
1,S,2014,TA631,A  ,0,43,G
1,S,2014,TA716,A  ,0,13,G
1,S,2014,TA716,B  ,0,43,G
1,S,2014,TA722,A  ,0,13,G
1,S,2014,TA722,B  ,0,13,G
1,S,2014,TA722,C  ,0,43,G
1,S,2014,TA725,A  ,0,43,G
1,S,2014,TA726,A  ,0,13,G
1,S,2014,TA731,A  ,0,13,G
1,S,2014,TA734,A  ,0,13,G
1,S,2014,TA734,B  ,0,13,G
1,S,2014,TA734,C  ,0,13,G
1,S,2014,TA734,D  ,0,13,G
1,S,2014,TA736,A  ,0,43,G
1,S,2014,TA737,A  ,0,13,G
1,S,2014,TA741,A  ,0,13,G
1,S,2014,TA741,B  ,0,13,G
1,S,2014,TA741,C  ,0,43,G
1,S,2014,TA824,A  ,0,13,G
1,S,2014,TA824,B  ,0,13,G
1,S,2014,TA831,A  ,0,43,G
1,S,2014,TA832,A  ,0,43,G
1,S,2014,TA836,A  ,0,43,G
1,S,2014,TA909,A  ,0,13,G
1,S,2014,TA909,B  ,0,43,G
1,S,2014,TA912,A  ,0,13,G
1,S,2014,TA912,B  ,0,13,G
1,S,2014,TA912,C  ,0,43,G
1,S,2014,TA918,A  ,0,5,G
1,S,2014,TA918,B  ,0,50,G
1,S,2014,TA920,A  ,0,43,G
1,S,2014,TA927,A  ,0,13,G
1,S,2014,TA927,B  ,0,13,G
1,S,2014,TA927,C  ,0,13,G
1,S,2014,TA927,D  ,0,13,G
1,S,2014,TA927,E  ,0,43,G
1,S,2014,TA932,A  ,2006,13,G
1,S,2014,TA932,A  ,2007,13,G
1,S,2014,TA932,A  ,2008,13,G
1,S,2014,TA932,A  ,2009,13,G
1,S,2014,TA932,A  ,2010,13,G
1,S,2014,TA932,B  ,2006,13,G
1,S,2014,TA932,B  ,2007,13,G
1,S,2014,TA932,B  ,2008,13,G
1,S,2014,TA932,B  ,2009,13,G
1,S,2014,TA932,B  ,2010,13,G
1,S,2014,TL024,A  ,0,7,G
1,S,2014,TL024,A  ,0,75,G
1,S,2014,TL084,C  ,0,57,G
1,S,2014,TL089,A  ,0,7,G
1,S,2014,TL089,A  ,0,75,G
1,S,2014,TL092,A  ,0,7,G
1,S,2014,TL092,A  ,0,75,G
1,S,2014,TL102,A  ,0,75,G
1,S,2014,TL102,B  ,0,75,G
1,S,2014,TL108,A  ,0,7,G
1,S,2014,TL108,B  ,0,75,G
1,S,2014,TL108,C  ,0,57,G
1,S,2014,TL109,A  ,0,75,G
1,S,2014,TL112,A  ,0,7,G
1,S,2014,TL112,A  ,0,75,G
1,S,2014,TL118,B  ,0,18,G
1,S,2014,TL118,B  ,0,75,G
1,S,2014,TL131,A  ,0,7,G
1,S,2014,TL131,A  ,0,75,G
1,S,2014,TL149,C  ,0,57,G
1,S,2014,TL153,A  ,0,7,G
1,S,2014,TL153,A  ,0,75,G
1,S,2014,TL155,A  ,0,75,G
1,S,2014,TL156,D  ,0,57,G
1,S,2014,TL209,A  ,0,7,G
1,S,2014,TL209,A  ,0,75,G
1,S,2014,TL217,A  ,0,7,G
1,S,2014,TL217,A  ,0,75,G
1,S,2014,TL222,B  ,0,18,G
1,S,2014,TL222,B  ,0,75,G
1,S,2014,TL232,D  ,0,57,G
1,S,2014,TL253,A  ,0,7,G
1,S,2014,TL253,A  ,0,75,G
1,S,2014,TL257,C  ,0,57,G
1,S,2014,TL428,A  ,0,7,G
1,S,2014,TL428,A  ,0,75,G
1,S,2014,TL509,A  ,0,7,G
1,S,2014,TL509,A  ,0,75,G
1,S,2014,TL904,7,0,7,G
1,S,2014,TL904,7,0,57,G
1,S,2014,TL904,A  ,0,7,G
1,S,2014,TL904,A  ,0,57,G
1,S,2014,TL904,B  ,0,7,G
1,S,2014,TL904,B  ,0,57,G
1,S,2014,TL904,D  ,0,7,G
1,S,2014,TL904,D  ,0,57,G
1,S,2014,TL904,E  ,0,7,G
1,S,2014,TL904,E  ,0,57,G
1,S,2014,TL904,F  ,0,7,G
1,S,2014,TL904,F  ,0,57,G
1,S,2014,TL904,G  ,0,7,G
1,S,2014,TL904,G  ,0,57,G
1,S,2014,TL904,I  ,0,7,G
1,S,2014,TL904,I  ,0,57,G
1,S,2014,TL904,J  ,0,7,G
1,S,2014,TL904,J  ,0,57,G
1,S,2014,TL904,K  ,0,7,G
1,S,2014,TL904,K  ,0,57,G
1,S,2014,TL904,L  ,0,7,G
1,S,2014,TL904,L  ,0,57,G
1,S,2014,TL904,M  ,0,7,G
1,S,2014,TL904,M  ,0,57,G
1,S,2014,TL904,N  ,0,7,G
1,S,2014,TL904,N  ,0,57,G
1,S,2014,TL904,O  ,0,7,G
1,S,2014,TL904,O  ,0,57,G
1,S,2014,TL904,P  ,0,7,G
1,S,2014,TL904,P  ,0,57,G
1,S,2014,TL904,Q  ,0,7,G
1,S,2014,TL904,Q  ,0,57,G
1,S,2014,TL904,R  ,0,7,G
1,S,2014,TL904,R  ,0,57,G
1,S,2014,TL904,T  ,0,7,G
1,S,2014,TL904,T  ,0,57,G
1,S,2014,TL904,U  ,0,7,G
1,S,2014,TL904,U  ,0,57,G
1,S,2014,TL904,W  ,0,7,G
1,S,2014,TL904,W  ,0,57,G
1,S,2014,TL905,2,0,7,G
1,S,2014,TL905,2,0,57,G
1,S,2014,TL905,7,0,7,G
1,S,2014,TL905,7,0,57,G
1,S,2014,TL905,A  ,0,7,G
1,S,2014,TL905,A  ,0,57,G
1,S,2014,TL905,B  ,0,7,G
1,S,2014,TL905,B  ,0,57,G
1,S,2014,TL905,D  ,0,7,G
1,S,2014,TL905,D  ,0,57,G
1,S,2014,TL905,E  ,0,7,G
1,S,2014,TL905,E  ,0,57,G
1,S,2014,TL905,F  ,0,7,G
1,S,2014,TL905,F  ,0,57,G
1,S,2014,TL905,G  ,0,7,G
1,S,2014,TL905,G  ,0,57,G
1,S,2014,TL905,I  ,0,7,G
1,S,2014,TL905,I  ,0,57,G
1,S,2014,TL905,J  ,0,7,G
1,S,2014,TL905,J  ,0,57,G
1,S,2014,TL905,K  ,0,7,G
1,S,2014,TL905,K  ,0,57,G
1,S,2014,TL905,L  ,0,7,G
1,S,2014,TL905,L  ,0,57,G
1,S,2014,TL905,M  ,0,7,G
1,S,2014,TL905,M  ,0,57,G
1,S,2014,TL905,N  ,0,7,G
1,S,2014,TL905,N  ,0,57,G
1,S,2014,TL905,O  ,0,7,G
1,S,2014,TL905,O  ,0,57,G
1,S,2014,TL905,P  ,0,7,G
1,S,2014,TL905,P  ,0,57,G
1,S,2014,TL905,Q  ,0,7,G
1,S,2014,TL905,Q  ,0,57,G
1,S,2014,TL905,R  ,0,7,G
1,S,2014,TL905,R  ,0,57,G
1,S,2014,TL905,T  ,0,7,G
1,S,2014,TL905,T  ,0,57,G
1,S,2014,TL905,U  ,0,7,G
1,S,2014,TL905,U  ,0,57,G
1,S,2014,TL905,W  ,0,7,G
1,S,2014,TL905,W  ,0,57,G
1,S,2014,TL906,7,0,7,G
1,S,2014,TL906,7,0,57,G
1,S,2014,TL906,8,0,7,G
1,S,2014,TL906,8,0,57,G
1,S,2014,TL906,A  ,0,7,G
1,S,2014,TL906,A  ,0,57,G
1,S,2014,TL906,B  ,0,7,G
1,S,2014,TL906,B  ,0,57,G
1,S,2014,TL906,D  ,0,7,G
1,S,2014,TL906,D  ,0,57,G
1,S,2014,TL906,E  ,0,7,G
1,S,2014,TL906,E  ,0,57,G
1,S,2014,TL906,F  ,0,7,G
1,S,2014,TL906,F  ,0,57,G
1,S,2014,TL906,G  ,0,7,G
1,S,2014,TL906,G  ,0,57,G
1,S,2014,TL906,I  ,0,7,G
1,S,2014,TL906,I  ,0,57,G
1,S,2014,TL906,J  ,0,7,G
1,S,2014,TL906,J  ,0,57,G
1,S,2014,TL906,K  ,0,7,G
1,S,2014,TL906,K  ,0,57,G
1,S,2014,TL906,L  ,0,7,G
1,S,2014,TL906,L  ,0,57,G
1,S,2014,TL906,M  ,0,7,G
1,S,2014,TL906,M  ,0,57,G
1,S,2014,TL906,N  ,0,7,G
1,S,2014,TL906,N  ,0,57,G
1,S,2014,TL906,O  ,0,7,G
1,S,2014,TL906,O  ,0,57,G
1,S,2014,TL906,P  ,0,7,G
1,S,2014,TL906,P  ,0,57,G
1,S,2014,TL906,Q  ,0,7,G
1,S,2014,TL906,Q  ,0,57,G
1,S,2014,TL906,R  ,0,7,G
1,S,2014,TL906,R  ,0,57,G
1,S,2014,TL906,S  ,0,7,G
1,S,2014,TL906,S  ,0,57,G
1,S,2014,TL906,T  ,0,7,G
1,S,2014,TL906,T  ,0,57,G
1,S,2014,TL906,U  ,0,7,G
1,S,2014,TL906,U  ,0,57,G
1,S,2014,TL906,W  ,0,7,G
1,S,2014,TL906,W  ,0,57,G
1,S,2014,TL907,1,0,7,G
1,S,2014,TL907,1,0,57,G
1,S,2014,TL907,7,0,7,G
1,S,2014,TL907,7,0,57,G
1,S,2014,TL907,A  ,0,7,G
1,S,2014,TL907,A  ,0,57,G
1,S,2014,TL907,B  ,0,7,G
1,S,2014,TL907,B  ,0,57,G
