AnoOferecimento;Periodo Oferecimento;Tipo Periodo Oferecimento;Disciplina;NivelDisciplina;Turma;Dia da Semana;Hora Inicio Aula;Identificacao Sala de Aula
2014;1;S;MU820;G;A  ;6;11,00;TC01 
2014;1;S;MU879;G;A  ;2;8,00;TC01 
2014;1;S;MU879;G;A  ;2;9,00;TC01 
2014;1;S;MU879;G;A  ;2;10,00;TC01 
2014;1;S;MU879;G;A  ;2;11,00;TC01 
2014;1;S;NC001;G;A  ;4;16,00;UL01 
2014;1;S;NC001;G;A  ;4;17,00;UL01 
2014;1;S;NC012;G;A  ;4;19,00;UL25 
2014;1;S;NC012;G;A  ;4;20,00;UL25 
2014;1;S;NC012;G;A  ;4;21,00;UL25 
2014;1;S;NC012;G;A  ;4;22,00;UL25 
2014;1;S;NC102;G;A  ;4;19,00;UL23 
2014;1;S;NC102;G;A  ;4;20,00;UL23 
2014;1;S;NC102;G;A  ;4;21,00;UL23 
2014;1;S;NC102;G;A  ;4;22,00;UL23 
2014;1;S;NC103;G;A  ;3;19,00;UL42 
2014;1;S;NC103;G;A  ;3;20,00;UL42 
2014;1;S;NC103;G;A  ;3;21,00;UL42 
2014;1;S;NC103;G;A  ;3;22,00;UL42 
2014;1;S;NC103;G;B  ;2;19,00;UL42 
2014;1;S;NC103;G;B  ;2;20,00;UL42 
2014;1;S;NC103;G;B  ;2;21,00;UL42 
2014;1;S;NC103;G;B  ;2;22,00;UL42 
2014;1;S;NC103;G;C  ;2;14,00;UL42 
2014;1;S;NC103;G;C  ;2;15,00;UL42 
2014;1;S;NC103;G;C  ;2;16,00;UL42 
2014;1;S;NC103;G;C  ;2;17,00;UL42 
2014;1;S;NC103;G;D  ;3;14,00;UL42 
2014;1;S;NC103;G;D  ;3;15,00;UL42 
2014;1;S;NC103;G;D  ;3;16,00;UL42 
2014;1;S;NC103;G;D  ;3;17,00;UL42 
2014;1;S;NC200;G;A  ;4;19,00;UL01 
2014;1;S;NC200;G;A  ;4;20,00;UL01 
2014;1;S;NC200;G;A  ;4;21,00;UL01 
2014;1;S;NC200;G;A  ;4;22,00;UL01 
2014;1;S;NC200;G;B  ;5;19,00;UL16 
2014;1;S;NC200;G;B  ;5;20,00;UL16 
2014;1;S;NC200;G;B  ;5;21,00;UL16 
2014;1;S;NC200;G;B  ;5;22,00;UL16 
2014;1;S;NC200;G;C  ;5;14,00;UL42 
2014;1;S;NC200;G;C  ;5;15,00;UL42 
2014;1;S;NC200;G;C  ;5;16,00;UL42 
2014;1;S;NC200;G;C  ;5;17,00;UL42 
2014;1;S;NC200;G;D  ;5;8,00;UL44 
2014;1;S;NC200;G;D  ;5;9,00;UL44 
2014;1;S;NC200;G;D  ;5;10,00;UL44 
2014;1;S;NC200;G;D  ;5;11,00;UL44 
2014;1;S;NC301;G;A  ;3;19,00;UL44 
2014;1;S;NC301;G;A  ;3;20,00;UL44 
2014;1;S;NC301;G;A  ;3;21,00;UL44 
2014;1;S;NC301;G;A  ;3;22,00;UL44 
2014;1;S;NC301;G;B  ;2;19,00;UL44 
2014;1;S;NC301;G;B  ;2;20,00;UL44 
2014;1;S;NC301;G;B  ;2;21,00;UL44 
2014;1;S;NC301;G;B  ;2;22,00;UL44 
2014;1;S;NC301;G;C  ;2;14,00;UL44 
2014;1;S;NC301;G;C  ;2;15,00;UL44 
2014;1;S;NC301;G;C  ;2;16,00;UL44 
2014;1;S;NC301;G;C  ;2;17,00;UL44 
2014;1;S;NC301;G;D  ;3;14,00;UL44 
2014;1;S;NC301;G;D  ;3;15,00;UL44 
2014;1;S;NC301;G;D  ;3;16,00;UL44 
2014;1;S;NC301;G;D  ;3;17,00;UL44 
2014;1;S;NC400;G;A  ;6;19,00;UL16 
2014;1;S;NC400;G;A  ;6;20,00;UL16 
2014;1;S;NC400;G;A  ;6;21,00;UL16 
2014;1;S;NC400;G;A  ;6;22,00;UL16 
2014;1;S;NC400;G;B  ;3;19,00;UL16 
2014;1;S;NC400;G;B  ;3;20,00;UL16 
2014;1;S;NC400;G;B  ;3;21,00;UL16 
2014;1;S;NC400;G;B  ;3;22,00;UL16 
2014;1;S;NC400;G;C  ;3;14,00;UL16 
2014;1;S;NC400;G;C  ;3;15,00;UL16 
2014;1;S;NC400;G;C  ;3;16,00;UL16 
2014;1;S;NC400;G;C  ;3;17,00;UL16 
2014;1;S;NC400;G;D  ;6;14,00;UL06 
2014;1;S;NC400;G;D  ;6;15,00;UL06 
2014;1;S;NC400;G;D  ;6;16,00;UL06 
2014;1;S;NC400;G;D  ;6;17,00;UL06 
2014;1;S;NC502;G;A  ;5;14,00;UL23 
2014;1;S;NC502;G;A  ;5;15,00;UL23 
2014;1;S;NC502;G;A  ;5;16,00;UL23 
2014;1;S;NC502;G;A  ;5;17,00;UL23 
2014;1;S;NT100;G;A  ;6;14,00;UL23 
2014;1;S;NT100;G;A  ;6;15,00;UL23 
2014;1;S;NT102;G;A  ;5;16,00;UL06 
2014;1;S;NT102;G;A  ;5;17,00;UL06 
2014;1;S;NT103;G;A  ;3;8,00;UL65 
2014;1;S;NT103;G;A  ;3;9,00;UL65 
2014;1;S;NT103;G;A  ;3;10,00;UL65 
2014;1;S;NT103;G;A  ;3;11,00;UL65 
2014;1;S;NT202;G;A  ;6;10,00;UL25 
2014;1;S;NT202;G;A  ;6;11,00;UL25 
2014;1;S;NT304;G;A  ;4;8,00;UL23 
2014;1;S;NT304;G;A  ;4;9,00;UL23 
2014;1;S;NT304;G;A  ;4;10,00;UL23 
2014;1;S;NT304;G;A  ;4;11,00;UL23 
2014;1;S;NT305;G;A  ;3;8,00;UL06 
2014;1;S;NT305;G;A  ;3;9,00;UL06 
2014;1;S;NT305;G;A  ;3;10,00;LD32 
2014;1;S;NT305;G;A  ;3;11,00;LD32 
2014;1;S;NT305;G;B  ;3;8,00;UL06 
2014;1;S;NT305;G;B  ;3;9,00;UL06 
2014;1;S;NT305;G;B  ;3;14,00;LD32 
2014;1;S;NT305;G;B  ;3;15,00;LD32 
2014;1;S;NT306;G;A  ;2;10,00;UL23 
2014;1;S;NT306;G;A  ;2;11,00;UL23 
2014;1;S;NT402;G;A  ;3;14,00;LD25 
2014;1;S;NT402;G;A  ;3;15,00;LD25 
2014;1;S;NT402;G;A  ;3;16,00;LD25 
2014;1;S;NT402;G;A  ;3;17,00;LD25 
2014;1;S;NT402;G;A  ;5;8,00;UL25 
2014;1;S;NT402;G;A  ;5;9,00;UL25 
2014;1;S;NT402;G;B  ;5;8,00;UL25 
2014;1;S;NT402;G;B  ;5;9,00;UL25 
2014;1;S;NT402;G;B  ;5;14,00;LD25 
2014;1;S;NT402;G;B  ;5;15,00;LD25 
2014;1;S;NT402;G;B  ;5;16,00;LD25 
2014;1;S;NT402;G;B  ;5;17,00;LD25 
2014;1;S;NT501;G;A  ;4;8,00;UL21 
2014;1;S;NT501;G;A  ;4;9,00;UL21 
2014;1;S;NT501;G;A  ;4;10,00;UL21 
2014;1;S;NT501;G;A  ;4;11,00;UL21 
2014;1;S;NT505;G;A  ;2;10,00;UL25 
2014;1;S;NT505;G;A  ;2;11,00;UL25 
2014;1;S;NT505;G;A  ;2;14,00;LD32 
2014;1;S;NT505;G;A  ;2;15,00;LD32 
2014;1;S;NT505;G;B  ;2;10,00;UL25 
2014;1;S;NT505;G;B  ;2;11,00;UL25 
2014;1;S;NT505;G;B  ;2;16,00;LD32 
2014;1;S;NT505;G;B  ;2;17,00;LD32 
2014;1;S;NT602;G;A  ;3;8,00;UL21 
2014;1;S;NT602;G;A  ;3;9,00;UL21 
2014;1;S;NT602;G;A  ;3;10,00;UL21 
2014;1;S;NT602;G;A  ;3;11,00;UL21 
2014;1;S;NT602;G;A  ;5;8,00;UL21 
2014;1;S;NT602;G;A  ;5;9,00;UL21 
2014;1;S;NT603;G;A  ;5;10,00;UL21 
2014;1;S;NT603;G;A  ;5;11,00;UL21 
2014;1;S;NT605;G;A  ;4;14,00;UL02 
2014;1;S;NT605;G;A  ;4;15,00;UL02 
2014;1;S;NT605;G;A  ;4;16,00;UL02 
2014;1;S;NT605;G;A  ;4;17,00;UL02 
2014;1;S;NT703;G;A  ;7;14,00;UL00 
2014;1;S;NT703;G;A  ;7;15,00;UL00 
2014;1;S;NT704;G;A  ;7;16,00;UL00 
2014;1;S;NT704;G;A  ;7;17,00;UL00 
2014;1;S;NT801;G;A  ;2;8,00;UL27 
2014;1;S;NT801;G;A  ;2;9,00;UL27 
2014;1;S;NT801;G;A  ;2;10,00;UL27 
2014;1;S;NT801;G;A  ;2;11,00;UL27 
2014;1;S;PG100;G;A  ;5;19,00;UL03 
2014;1;S;PG100;G;A  ;5;20,00;UL03 
2014;1;S;PG100;G;A  ;5;21,00;UL03 
2014;1;S;PG100;G;A  ;5;22,00;UL03 
2014;1;S;PG701;G;A  ;6;19,00;UL25 
2014;1;S;PG701;G;A  ;6;20,00;UL25 
2014;1;S;PG701;G;A  ;6;21,00;UL25 
2014;1;S;PG701;G;A  ;6;22,00;UL25 
2014;1;S;PG703;G;A  ;5;19,00;UL03 
2014;1;S;PG703;G;A  ;5;20,00;UL03 
2014;1;S;PG703;G;A  ;5;21,00;UL03 
2014;1;S;PG703;G;A  ;5;22,00;UL03 
2014;1;S;PG704;G;A  ;3;19,00;UL23 
2014;1;S;PG704;G;A  ;3;20,00;UL23 
2014;1;S;PG704;G;A  ;3;21,00;UL23 
2014;1;S;PG704;G;A  ;3;22,00;UL23 
2014;1;S;PG709;G;A  ;2;19,00;UL27 
2014;1;S;PG709;G;A  ;2;20,00;UL27 
2014;1;S;PG709;G;A  ;2;21,00;UL27 
2014;1;S;PG709;G;A  ;2;22,00;UL27 
2014;1;S;QA112;G;A  ;2;14,00;LQ09 
2014;1;S;QA112;G;A  ;2;15,00;LQ09 
2014;1;S;QA112;G;A  ;2;16,00;LQ09 
2014;1;S;QA112;G;A  ;2;17,00;LQ09 
2014;1;S;QA112;G;A  ;3;8,00;IQ01 
2014;1;S;QA112;G;A  ;3;9,00;IQ01 
2014;1;S;QA112;G;A  ;4;10,00;IQ01 
2014;1;S;QA112;G;A  ;4;11,00;IQ01 
2014;1;S;QA112;G;B  ;2;14,00;LQ08 
2014;1;S;QA112;G;B  ;2;15,00;LQ08 
2014;1;S;QA112;G;B  ;2;16,00;LQ08 
2014;1;S;QA112;G;B  ;2;17,00;LQ08 
2014;1;S;QA112;G;B  ;3;8,00;IQ01 
2014;1;S;QA112;G;B  ;3;9,00;IQ01 
2014;1;S;QA112;G;B  ;4;10,00;IQ01 
2014;1;S;QA112;G;B  ;4;11,00;IQ01 
2014;1;S;QA213;G;A  ;2;21,00;IQ02 
2014;1;S;QA213;G;A  ;2;22,00;IQ02 
2014;1;S;QA213;G;A  ;5;19,00;LQ09 
2014;1;S;QA213;G;A  ;5;20,00;LQ09 
2014;1;S;QA213;G;A  ;5;21,00;LQ09 
2014;1;S;QA213;G;A  ;5;22,00;LQ09 
2014;1;S;QA282;G;A  ;3;19,00;LQ08 
2014;1;S;QA282;G;A  ;3;20,00;LQ08 
2014;1;S;QA282;G;A  ;3;21,00;LQ08 
2014;1;S;QA282;G;A  ;3;22,00;LQ08 
2014;1;S;QA282;G;A  ;5;21,00;IQ01 
2014;1;S;QA282;G;A  ;5;22,00;IQ01 
2014;1;S;QA282;G;A  ;6;21,00;IQ01 
2014;1;S;QA282;G;A  ;6;22,00;IQ01 
2014;1;S;QA282;G;B  ;3;19,00;LQ09 
2014;1;S;QA282;G;B  ;3;20,00;LQ09 
2014;1;S;QA282;G;B  ;3;21,00;LQ09 
2014;1;S;QA282;G;B  ;3;22,00;LQ09 
2014;1;S;QA282;G;B  ;5;21,00;IQ01 
2014;1;S;QA282;G;B  ;5;22,00;IQ01 
2014;1;S;QA282;G;B  ;6;21,00;IQ01 
2014;1;S;QA282;G;B  ;6;22,00;IQ01 
2014;1;S;QA313;G;A  ;3;14,00;LQ09 
2014;1;S;QA313;G;A  ;3;15,00;LQ09 
2014;1;S;QA313;G;A  ;3;16,00;LQ09 
2014;1;S;QA313;G;A  ;3;17,00;LQ09 
2014;1;S;QA313;G;A  ;4;14,00;IQ01 
2014;1;S;QA313;G;A  ;4;15,00;IQ01 
2014;1;S;QA313;G;A  ;6;10,00;IQ04 
2014;1;S;QA313;G;A  ;6;11,00;IQ04 
2014;1;S;QA316;G;A  ;2;16,00;IQ01 
2014;1;S;QA316;G;A  ;2;17,00;IQ01 
2014;1;S;QA316;G;A  ;3;16,00;IQ01 
2014;1;S;QA316;G;A  ;3;17,00;IQ01 
2014;1;S;QA316;G;A  ;4;14,00;LQ08 
2014;1;S;QA316;G;A  ;4;15,00;LQ08 
2014;1;S;QA316;G;A  ;4;16,00;LQ08 
2014;1;S;QA316;G;A  ;4;17,00;LQ08 
2014;1;S;QA316;G;B  ;2;16,00;IQ02 
2014;1;S;QA316;G;B  ;2;17,00;IQ02 
2014;1;S;QA316;G;B  ;3;16,00;IQ02 
2014;1;S;QA316;G;B  ;3;17,00;IQ02 
2014;1;S;QA316;G;B  ;4;14,00;LQ08 
2014;1;S;QA316;G;B  ;4;15,00;LQ08 
2014;1;S;QA316;G;B  ;4;16,00;LQ08 
2014;1;S;QA316;G;B  ;4;17,00;LQ08 
2014;1;S;QA316;G;C  ;2;16,00;IQ05 
2014;1;S;QA316;G;C  ;2;17,00;IQ05 
2014;1;S;QA316;G;C  ;3;16,00;IQ04 
2014;1;S;QA316;G;C  ;3;17,00;IQ04 
2014;1;S;QA316;G;C  ;4;14,00;LQ08 
2014;1;S;QA316;G;C  ;4;15,00;LQ08 
2014;1;S;QA316;G;C  ;4;16,00;LQ08 
2014;1;S;QA316;G;C  ;4;17,00;LQ08 
2014;1;S;QA316;G;D  ;2;16,00;IQ06 
2014;1;S;QA316;G;D  ;2;17,00;IQ06 
2014;1;S;QA316;G;D  ;3;16,00;IQ06 
2014;1;S;QA316;G;D  ;3;17,00;IQ06 
2014;1;S;QA316;G;D  ;4;14,00;LQ08 
2014;1;S;QA316;G;D  ;4;15,00;LQ08 
2014;1;S;QA316;G;D  ;4;16,00;LQ08 
2014;1;S;QA316;G;D  ;4;17,00;LQ08 
2014;1;S;QA682;G;A  ;4;21,00;IQ02 
2014;1;S;QA682;G;A  ;4;22,00;IQ02 
2014;1;S;QA682;G;A  ;5;19,00;IQ02 
2014;1;S;QA682;G;A  ;5;20,00;LQ08 
2014;1;S;QA682;G;A  ;5;21,00;LQ08 
2014;1;S;QA682;G;A  ;5;22,00;LQ08 
2014;1;S;QO651;G;A  ;2;15,00;IQ04 
2014;1;S;QA682;G;B  ;4;22,00;IQ03 
2014;1;S;QA682;G;B  ;5;19,00;IQ08 
2014;1;S;QA682;G;B  ;5;20,00;LQ08 
2014;1;S;QA682;G;B  ;5;21,00;LQ08 
2014;1;S;QA682;G;B  ;5;22,00;LQ08 
2014;1;S;QA682;G;C  ;4;21,00;IQ04 
2014;1;S;QA682;G;C  ;4;22,00;IQ04 
2014;1;S;QA682;G;C  ;5;19,00;IQ04 
2014;1;S;QA682;G;C  ;5;20,00;LQ08 
2014;1;S;QA682;G;C  ;5;21,00;LQ08 
2014;1;S;QA682;G;C  ;5;22,00;LQ08 
2014;1;S;QA682;G;D  ;4;21,00;IQ07 
2014;1;S;QA682;G;D  ;4;22,00;IQ07 
2014;1;S;QA682;G;D  ;5;19,00;IQ07 
2014;1;S;QA682;G;D  ;5;20,00;LQ08 
2014;1;S;QA682;G;D  ;5;21,00;LQ08 
2014;1;S;QA682;G;D  ;5;22,00;LQ08 
2014;1;S;QA815;G;A  ;3;19,00;IQ02 
2014;1;S;QA815;G;A  ;3;20,00;IQ02 
2014;1;S;QF331;G;A  ;3;14,00;IQ02 
2014;1;S;QF331;G;A  ;3;15,00;IQ02 
2014;1;S;QF331;G;A  ;5;16,00;IQ02 
2014;1;S;QF331;G;A  ;5;17,00;IQ02 
2014;1;S;QF331;G;B  ;4;19,00;IQ03 
2014;1;S;QF331;G;B  ;4;20,00;IQ03 
2014;1;S;QF331;G;B  ;6;21,00;IQ03 
2014;1;S;QF331;G;B  ;6;22,00;IQ03 
2014;1;S;QF431;G;A  ;3;19,00;IQ06 
2014;1;S;QF431;G;A  ;3;20,00;IQ06 
2014;1;S;QF431;G;A  ;6;21,00;IQ06 
2014;1;S;QF431;G;A  ;6;22,00;IQ06 
2014;1;S;QF531;G;A  ;2;16,00;IQ03 
2014;1;S;QF531;G;A  ;2;17,00;IQ03 
2014;1;S;QF531;G;A  ;4;16,00;IQ03 
2014;1;S;QF531;G;A  ;4;17,00;IQ03 
2014;1;S;QF636;G;A  ;2;16,00;IQ04 
2014;1;S;QF636;G;A  ;2;17,00;IQ04 
2014;1;S;QF636;G;A  ;4;8,00;IQ04 
2014;1;S;QF636;G;A  ;4;9,00;IQ04 
2014;1;S;QF661;G;A  ;2;21,00;IQ01 
2014;1;S;QF661;G;A  ;2;22,00;IQ01 
2014;1;S;QF661;G;A  ;4;19,00;IQ01 
2014;1;S;QF661;G;A  ;4;20,00;IQ01 
2014;1;S;QF732;G;A  ;5;8,00;IQ04 
2014;1;S;QF732;G;A  ;5;9,00;IQ04 
2014;1;S;QF732;G;A  ;5;10,00;LQ08 
2014;1;S;QF732;G;A  ;5;11,00;LQ08 
2014;1;S;QF732;G;A  ;5;14,00;LQ08 
2014;1;S;QF732;G;A  ;5;15,00;LQ08 
2014;1;S;QF945;G;A  ;6;10,00;IQ02 
2014;1;S;QF945;G;A  ;6;11,00;IQ02 
2014;1;S;QG005;G;A  ;3;14,00;IQ06 
2014;1;S;QG100;G;A  ;3;14,00;IQ05 
2014;1;S;QG100;G;A  ;3;15,00;LQ02 
2014;1;S;QG100;G;A  ;3;16,00;LQ02 
2014;1;S;QG100;G;A  ;3;17,00;IQ05 
2014;1;S;QG100;G;B  ;3;14,00;IQ05 
2014;1;S;QG100;G;B  ;3;15,00;LQ03 
2014;1;S;QG100;G;B  ;3;16,00;LQ03 
2014;1;S;QG100;G;B  ;3;17,00;IQ05 
2014;1;S;QG100;G;C  ;6;14,00;IQ01 
2014;1;S;QG100;G;C  ;6;15,00;LQ02 
2014;1;S;QG100;G;C  ;6;16,00;LQ02 
2014;1;S;QG100;G;C  ;6;17,00;IQ01 
2014;1;S;QG100;G;D  ;6;14,00;IQ01 
2014;1;S;QG100;G;D  ;6;15,00;LQ03 
2014;1;S;QG100;G;D  ;6;16,00;LQ03 
2014;1;S;QG100;G;D  ;6;17,00;IQ01 
2014;1;S;QG100;G;E  ;6;19,00;IQ04 
2014;1;S;QG100;G;E  ;6;20,00;LQ02 
2014;1;S;QG100;G;E  ;6;21,00;LQ02 
2014;1;S;QG100;G;E  ;6;22,00;IQ04 
2014;1;S;QG100;G;F  ;3;14,00;CB04 
2014;1;S;QG100;G;F  ;3;15,00;LQ04 
2014;1;S;QG100;G;F  ;3;16,00;LQ04 
2014;1;S;QG100;G;F  ;3;17,00;CB04 
2014;1;S;QG100;G;G  ;3;14,00;CB04 
2014;1;S;QG100;G;G  ;3;15,00;LQ05 
2014;1;S;QG100;G;G  ;3;16,00;LQ05 
2014;1;S;QG100;G;G  ;3;17,00;CB04 
2014;1;S;QG100;G;H  ;5;14,00;IQ03 
2014;1;S;QG100;G;H  ;5;15,00;LQ03 
2014;1;S;QG100;G;H  ;5;16,00;LQ03 
2014;1;S;QG100;G;H  ;5;17,00;IQ03 
2014;1;S;QG100;G;I  ;5;14,00;IQ03 
2014;1;S;QG100;G;I  ;5;15,00;LQ02 
2014;1;S;QG100;G;I  ;5;16,00;LQ02 
2014;1;S;QG100;G;I  ;5;17,00;IQ03 
2014;1;S;QG100;G;J  ;6;19,00;IQ04 
2014;1;S;QG100;G;J  ;6;20,00;LQ03 
2014;1;S;QG100;G;J  ;6;21,00;LQ03 
2014;1;S;QG100;G;J  ;6;22,00;IQ04 
2014;1;S;QG101;G;A  ;3;14,00;IQ01 
2014;1;S;QG101;G;A  ;3;15,00;IQ01 
2014;1;S;QG101;G;A  ;5;14,00;IQ01 
2014;1;S;QG101;G;A  ;5;15,00;IQ01 
2014;1;S;QG101;G;B  ;3;8,00;IQ06 
2014;1;S;QG101;G;B  ;3;9,00;IQ06 
2014;1;S;QG101;G;B  ;5;8,00;IQ06 
2014;1;S;QG101;G;B  ;5;9,00;IQ06 
2014;1;S;QG101;G;C  ;3;14,00;IQ04 
2014;1;S;QG101;G;C  ;3;15,00;IQ04 
2014;1;S;QG101;G;C  ;5;14,00;CB08 
2014;1;S;QG101;G;C  ;5;15,00;CB08 
2014;1;S;QG101;G;E  ;3;21,00;IQ03 
2014;1;S;QG101;G;E  ;3;22,00;IQ03 
2014;1;S;QG101;G;E  ;5;19,00;IQ03 
2014;1;S;QG101;G;E  ;5;20,00;IQ03 
2014;1;S;QG101;G;J  ;3;21,00;IQ06 
2014;1;S;QG101;G;J  ;3;22,00;IQ06 
2014;1;S;QG101;G;J  ;5;19,00;CB04 
2014;1;S;QG101;G;J  ;5;20,00;CB04 
2014;1;S;QG102;G;A  ;2;14,00;IQ06 
2014;1;S;QG102;G;A  ;2;15,00;LQ04 
2014;1;S;QG102;G;A  ;2;16,00;LQ04 
2014;1;S;QG102;G;A  ;2;17,00;LQ04 
2014;1;S;QG102;G;B  ;2;14,00;IQ06 
2014;1;S;QG102;G;B  ;2;15,00;LQ02 
2014;1;S;QG102;G;B  ;2;16,00;LQ02 
2014;1;S;QG102;G;B  ;2;17,00;LQ02 
2014;1;S;QG102;G;C  ;4;14,00;IQ06 
2014;1;S;QG102;G;C  ;4;15,00;LQ04 
2014;1;S;QG102;G;C  ;4;16,00;LQ04 
2014;1;S;QG102;G;C  ;4;17,00;LQ04 
2014;1;S;QG102;G;D  ;2;14,00;IQ06 
2014;1;S;QG102;G;D  ;2;15,00;LQ03 
2014;1;S;QG102;G;D  ;2;16,00;LQ03 
2014;1;S;QG102;G;D  ;2;17,00;LQ03 
2014;1;S;QG102;G;E  ;5;8,00;IQ01 
2014;1;S;QG102;G;E  ;5;9,00;LQ04 
2014;1;S;QG102;G;E  ;5;10,00;LQ04 
2014;1;S;QG102;G;E  ;5;11,00;LQ04 
2014;1;S;QG102;G;G  ;4;14,00;IQ06 
2014;1;S;QG102;G;G  ;4;15,00;LQ05 
2014;1;S;QG102;G;G  ;4;16,00;LQ05 
2014;1;S;QG102;G;G  ;4;17,00;LQ05 
2014;1;S;QG102;G;H  ;5;8,00;IQ01 
2014;1;S;QG102;G;H  ;5;9,00;LQ05 
2014;1;S;QG102;G;H  ;5;10,00;LQ05 
2014;1;S;QG102;G;H  ;5;11,00;LQ05 
2014;1;S;QG102;G;I  ;4;14,00;IQ06 
2014;1;S;QG102;G;I  ;4;15,00;LQ06 
2014;1;S;QG102;G;I  ;4;16,00;LQ06 
2014;1;S;QG102;G;I  ;4;17,00;LQ06 
2014;1;S;QG104;G;A  ;3;10,00;IQ03 
2014;1;S;QG104;G;A  ;3;11,00;IQ03 
2014;1;S;QG104;G;A  ;5;8,00;IQ03 
2014;1;S;QG104;G;A  ;5;9,00;IQ03 
2014;1;S;QG104;G;B  ;3;21,00;IQ05 
2014;1;S;QG104;G;B  ;3;22,00;IQ05 
2014;1;S;QG104;G;B  ;5;19,00;CB12 
2014;1;S;QG104;G;B  ;5;20,00;CB12 
2014;1;S;QG107;G;A  ;3;8,00;IQ05 
2014;1;S;QG107;G;A  ;3;9,00;IQ05 
2014;1;S;QG107;G;A  ;6;8,00;IQ06 
2014;1;S;QG107;G;A  ;6;9,00;LQ04 
2014;1;S;QG107;G;A  ;6;10,00;LQ04 
2014;1;S;QG107;G;A  ;6;11,00;LQ04 
2014;1;S;QG107;G;B  ;3;8,00;IQ05 
2014;1;S;QG107;G;B  ;3;9,00;IQ05 
2014;1;S;QG107;G;B  ;6;8,00;IQ06 
2014;1;S;QG107;G;B  ;6;9,00;LQ05 
2014;1;S;QG107;G;B  ;6;10,00;LQ05 
2014;1;S;QG107;G;B  ;6;11,00;LQ05 
2014;1;S;QG107;G;C  ;2;19,00;IQ05 
2014;1;S;QG107;G;C  ;2;20,00;LQ04 
2014;1;S;QG107;G;C  ;2;21,00;LQ04 
2014;1;S;QG107;G;C  ;2;22,00;LQ04 
2014;1;S;QG107;G;C  ;4;21,00;IQ01 
2014;1;S;QG107;G;C  ;4;22,00;IQ01 
2014;1;S;QG107;G;D  ;2;19,00;IQ05 
2014;1;S;QG107;G;D  ;2;20,00;LQ05 
2014;1;S;QG107;G;D  ;2;21,00;LQ05 
2014;1;S;QG107;G;D  ;2;22,00;LQ05 
2014;1;S;QG107;G;D  ;4;21,00;IQ01 
2014;1;S;QG107;G;D  ;4;22,00;IQ01 
2014;1;S;QG108;G;A  ;3;10,00;IQ06 
2014;1;S;QG108;G;A  ;3;11,00;IQ06 
2014;1;S;QG108;G;A  ;5;14,00;IQ06 
2014;1;S;QG108;G;A  ;5;15,00;IQ06 
2014;1;S;QG108;G;B  ;2;21,00;IQ06 
2014;1;S;QG108;G;B  ;2;22,00;IQ06 
2014;1;S;QG108;G;B  ;5;19,00;IQ06 
2014;1;S;QG108;G;B  ;5;20,00;IQ06 
2014;1;S;QG108;G;C  ;3;10,00;IQ02 
2014;1;S;QG108;G;C  ;3;11,00;IQ02 
2014;1;S;QG108;G;C  ;5;10,00;IQ02 
2014;1;S;QG108;G;C  ;5;11,00;IQ02 
2014;1;S;QG109;G;A  ;6;14,00;IQ06 
2014;1;S;QG109;G;A  ;6;15,00;LQ04 
2014;1;S;QG109;G;A  ;6;16,00;LQ04 
2014;1;S;QG109;G;A  ;6;17,00;LQ04 
2014;1;S;QG109;G;B  ;5;14,00;IQ05 
2014;1;S;QG109;G;B  ;5;15,00;LQ05 
2014;1;S;QG109;G;B  ;5;16,00;LQ05 
2014;1;S;QG109;G;B  ;5;17,00;LQ05 
2014;1;S;QG109;G;C  ;6;14,00;IQ06 
2014;1;S;QG109;G;C  ;6;15,00;LQ05 
2014;1;S;QG109;G;C  ;6;16,00;LQ05 
2014;1;S;QG109;G;C  ;6;17,00;LQ05 
2014;1;S;QG109;G;D  ;5;14,00;IQ05 
2014;1;S;QG109;G;D  ;5;15,00;LQ04 
2014;1;S;QG109;G;D  ;5;16,00;LQ04 
2014;1;S;QG109;G;D  ;5;17,00;LQ04 
2014;1;S;QG191;G;A  ;3;14,00;CB01 
2014;1;S;QG191;G;A  ;3;15,00;CB01 
2014;1;S;QG191;G;A  ;5;14,00;CB01 
2014;1;S;QG191;G;A  ;5;15,00;CB01 
2014;1;S;QG191;G;A  ;6;14,00;CB12 
2014;1;S;QG191;G;A  ;6;15,00;CB12 
2014;1;S;QG191;G;B  ;3;14,00;CB01 
2014;1;S;QG191;G;B  ;3;15,00;CB01 
2014;1;S;QG191;G;B  ;5;14,00;CB01 
2014;1;S;QG191;G;B  ;5;15,00;CB01 
2014;1;S;QG191;G;B  ;6;14,00;CB18 
2014;1;S;QG191;G;B  ;6;15,00;CB18 
2014;1;S;QG191;G;C  ;2;10,00;PB09 
2014;1;S;QG191;G;C  ;2;11,00;PB09 
2014;1;S;QG191;G;C  ;3;14,00;CB01 
2014;1;S;QG191;G;C  ;3;15,00;CB01 
2014;1;S;QG191;G;C  ;5;14,00;CB01 
2014;1;S;QG191;G;C  ;5;15,00;CB01 
2014;1;S;QG191;G;D  ;2;10,00;PB10 
2014;1;S;QG191;G;D  ;2;11,00;PB10 
2014;1;S;QG191;G;D  ;3;14,00;CB01 
2014;1;S;QG191;G;D  ;3;15,00;CB01 
2014;1;S;QG191;G;D  ;5;14,00;CB01 
2014;1;S;QG191;G;D  ;5;15,00;CB01 
2014;1;S;QG362;G;A  ;2;10,00;CB06 
2014;1;S;QG362;G;A  ;2;11,00;CB06 
