Catalogo;Curso;NivelCurso;CodigoBloco;No.CreditosBloco;Disciplina;NivelDisciplina
2008;36;T;2;12;ST066;T
2008;36;T;2;12;ST067;T
2008;36;T;2;12;ST068;T
2008;36;T;2;12;ST069;T
2008;36;T;2;12;ST094;T
2008;36;T;2;12;ST095;T
2008;36;T;2;12;ST099;T
2008;36;T;2;12;ST115;T
2008;36;T;2;12;ST116;T
2008;36;T;2;12;TT001;T
2008;36;T;2;12;TT002;T
2008;36;T;2;12;TT003;T
2008;36;T;2;12;TT004;T
2008;36;T;2;12;TT005;T
2008;36;T;2;12;TT006;T
2008;36;T;2;12;TT007;T
2008;36;T;2;12;TT008;T
2008;36;T;2;12;TT011;T
2008;36;T;2;12;TT012;T
2008;36;T;2;12;TT013;T
2008;36;T;2;12;TT080;T
2008;36;T;2;12;TT302;T
2008;36;T;3;6;ST861;T
2008;36;T;3;6;ST862;T
2008;36;T;3;6;ST863;T
2008;36;T;3;6;ST864;T
2008;36;T;3;6;ST865;T
2008;36;T;3;6;ST866;T
2008;37;T;1;4;ST001;T
2008;37;T;1;4;ST002;T
2008;37;T;1;4;ST003;T
2008;37;T;1;4;ST004;T
2008;37;T;1;4;ST005;T
2008;37;T;1;4;ST007;T
2008;37;T;1;4;ST019;T
2008;37;T;1;4;ST090;T
2008;37;T;1;4;ST091;T
2008;37;T;1;4;ST461;T
2008;37;T;1;4;ST561;T
2008;37;T;1;4;TT504;T
2008;37;T;2;2;-----;
2008;38;G;1;2;EP810;G
2008;38;G;1;2;EP811;G
2008;38;G;1;2;EP812;G
2008;38;G;1;2;EP813;G
2008;38;G;1;2;EP814;G
2008;38;G;1;2;EP815;G
2008;38;G;2;12;-----;
2008;39;G;1;2;HG023;G
2008;39;G;1;2;HZ291;G
2008;39;G;1;2;HZ292;G
2008;39;G;1;2;HZ293;G
2008;39;G;2;12;EI---;
2008;39;G;2;12;EQ041;G
2008;39;G;2;12;EQ042;G
2008;39;G;2;12;EQ052;G
2008;39;G;2;12;EQ061;G
2008;39;G;2;12;EQ062;G
2008;39;G;2;12;EQ071;G
2008;39;G;2;12;EQ081;G
2008;39;G;2;12;EQ096;G
2008;39;G;2;12;EQ097;G
2008;39;G;2;12;EQ098;G
2008;39;G;2;12;EQ099;G
2008;39;G;2;12;EQ841;G
2008;39;G;2;12;EQ917;G
2008;39;G;2;12;EQ941;G
2008;39;G;2;12;EQ951;G
2008;39;G;2;12;EQ952;G
2008;39;G;2;12;EQ954;G
2008;39;G;2;12;EQ961;G
2008;39;G;2;12;EQ971;G
2008;39;G;2;12;EQ983;G
2008;39;G;2;12;EQ984;G
2008;39;G;2;12;EQ985;G
2008;39;G;2;12;EQ994;G
2008;40;G;1;8;-----;
2008;40;G;2;4;EL---;
2008;40;G;3;12;F 530;G
2008;40;G;3;12;F 590;G
2008;40;G;3;12;F 690;G
2008;40;G;3;12;F 896;G
2008;40;G;3;12;FM201;G
2008;40;G;3;12;FM301;G
2008;40;G;3;12;FM401;G
2008;40;G;3;12;FM501;G
2008;40;G;3;12;FM601;G
2008;40;G;3;12;FM701;G
2008;41;G;1;6;EA006;G
2008;41;G;1;6;EE012;G
2008;41;G;1;6;EE013;G
2008;41;G;1;6;EE014;G
2008;41;G;2;2;EA900;G
2008;41;G;2;2;GT001;G
2008;41;G;2;2;HG023;G
2008;41;G;2;2;HZ291;G
2008;41;G;2;2;HZ292;G
2008;41;G;2;2;HZ293;G
2008;41;G;3;34;-----;
2008;42;G;1;24;-----;
2008;42;G;2;4;EA954;G
2008;42;G;2;4;MC889;G
2008;42;G;2;4;MC898;G
2008;44;G;1;36;CE---;
2008;44;G;1;36;EF---;
2008;44;G;1;36;EL---;
2008;44;G;1;36;EP---;
2008;44;G;1;36;GF---;
2008;44;G;1;36;HG---;
2008;44;G;1;36;HH---;
2008;44;G;1;36;HL---;
2008;44;G;1;36;HZ---;
2008;44;G;1;36;LA---;
2008;44;G;1;36;TL---;
2008;44;G;2;8;-----;
2008;44;G;3;8;HH---;
2008;44;G;4;6;HG---;
2008;45;G;1;10;EF428;G
2008;45;G;1;10;EF441;G
2008;45;G;1;10;EF442;G
2008;45;G;1;10;EF443;G
2008;45;G;1;10;EF444;G
2008;45;G;1;10;EF445;G
2008;45;G;1;10;EF446;G
2008;45;G;1;10;EF447;G
2008;45;G;1;10;EF449;G
2008;45;G;1;10;EF450;G
2008;45;G;1;10;EF451;G
2008;46;G;1;20;BB583;G
2008;46;G;1;20;BC081;G
2008;46;G;1;20;BE082;G
2008;46;G;1;20;BG081;G
2008;46;G;1;20;BH582;G
2008;46;G;1;20;BP081;G
2008;46;G;1;20;BT080;G
2008;46;G;1;20;BZ083;G
2008;46;G;1;20;GM082;G
2008;46;G;2;6;-----;
2008;46;G;3;4;BA500;G
2008;46;G;3;4;BB500;G
2008;46;G;3;4;BC500;G
2008;46;G;3;4;BD500;G
2008;46;G;3;4;BE500;G
2008;46;G;3;4;BF500;G
2008;46;G;3;4;BG500;G
2008;46;G;3;4;BH500;G
2008;46;G;3;4;BH501;G
2008;46;G;3;4;BI500;G
2008;46;G;3;4;BM500;G
2008;46;G;3;4;BP500;G
2008;46;G;3;4;BT500;G
2008;46;G;3;4;BV500;G
2008;46;G;3;4;BZ500;G
2008;46;G;3;4;EL101;G
2008;46;G;3;4;EL201;G
2008;46;G;3;4;EL505;G
2008;46;G;3;4;EL506;G
2008;46;G;4;4;BA600;G
2008;46;G;4;4;BB600;G
2008;46;G;4;4;BC600;G
2008;46;G;4;4;BD600;G
2008;46;G;4;4;BE600;G
2008;46;G;4;4;BF600;G
2008;46;G;4;4;BG600;G
2008;46;G;4;4;BH600;G
2008;46;G;4;4;BH601;G
2008;46;G;4;4;BI600;G
2008;46;G;4;4;BM600;G
2008;46;G;4;4;BP600;G
2008;46;G;4;4;BT600;G
2008;46;G;4;4;BV600;G
2008;46;G;4;4;BZ600;G
2008;46;G;4;4;EL605;G
2008;46;G;4;4;EL606;G
2008;46;G;5;8;EL110;G
2008;46;G;5;8;EL142;G
2008;46;G;5;8;EL210;G
2008;46;G;5;8;EL485;G
2008;46;G;5;8;EP108;G
2008;47;G;1;16;CE314;G
2008;47;G;1;16;CE317;G
2008;47;G;1;16;CE415;G
2008;47;G;1;16;CE522;G
2008;47;G;1;16;CE523;G
2008;47;G;1;16;CE539;G
2008;47;G;1;16;CE623;G
2008;47;G;1;16;CE639;G
2008;47;G;1;16;CE641;G
2008;47;G;1;16;CE651;G
2008;47;G;1;16;CE652;G
2008;47;G;1;16;CE653;G
2008;47;G;1;16;CE654;G
2008;47;G;1;16;CE712;G
2008;47;G;1;16;CE731;G
2008;47;G;1;16;CE742;G
2008;47;G;1;16;CE751;G
2008;47;G;1;16;CE841;G
2008;47;G;1;16;CE854;G
2008;47;G;1;16;CE856;G
2008;47;G;1;16;CE857;G
2008;47;G;1;16;CE858;G
2008;47;G;1;16;CE859;G
2008;47;G;1;16;CE860;G
2008;47;G;1;16;CE900;G
2008;47;G;1;16;CE901;G
2008;47;G;1;16;CE902;G
2008;47;G;1;16;CE903;G
2008;47;G;1;16;CE904;G
2008;47;G;1;16;CE905;G
2008;47;G;1;16;CE906;G
2008;47;G;1;16;CE907;G
2008;47;G;1;16;CE908;G
2008;47;G;1;16;CE909;G
2008;47;G;1;16;CE939;G
2008;47;G;1;16;CE973;G
2008;47;G;2;8;-----;
2008;48;G;1;8;AM031;G
2008;48;G;1;8;AP198;G
2008;48;G;1;8;AP204;G
2008;48;G;1;8;AP298;G
2008;48;G;1;8;AP398;G
2008;48;G;1;8;AP498;G
2008;48;G;1;8;AP598;G
2008;48;G;1;8;AP823;G
2008;48;G;1;8;AP931;G
2008;48;G;1;8;AP932;G
2008;48;G;1;8;AP933;G
2008;48;G;1;8;AP934;G
2008;48;G;1;8;AP935;G
2008;48;G;1;8;AP936;G
2008;48;G;1;8;AP937;G
2008;48;G;1;8;AP938;G
2008;48;G;1;8;AP939;G
2008;48;G;1;8;AP940;G
2008;48;G;1;8;AP941;G
2008;48;G;1;8;AR101;G
2008;48;G;1;8;AU---;
2008;48;G;1;8;BE180;G
2008;48;G;1;8;BT280;G
2008;48;G;1;8;BT330;G
2008;48;G;1;8;BT380;G
2008;48;G;1;8;BT591;G
2008;48;G;1;8;BT680;G
2008;48;G;1;8;CV001;G
2008;48;G;1;8;CV031;G
2008;48;G;1;8;CV032;G
2008;48;G;1;8;CV034;G
2008;48;G;1;8;CV061;G
2008;48;G;1;8;CV062;G
2008;48;G;1;8;CV907;G
2008;48;G;1;8;CV908;G
2008;48;G;1;8;CV909;G
2008;48;G;1;8;CV927;G
2008;48;G;1;8;GE903;G
2008;48;G;1;8;GF100;G
2008;48;G;1;8;GF101;G
2008;48;G;1;8;GF102;G
2008;48;G;1;8;GF105;G
2008;48;G;1;8;GF112;G
2008;48;G;1;8;GF114;G
2008;48;G;1;8;GF503;G
2008;48;G;1;8;GF604;G
2008;48;G;1;8;GF702;G
2008;48;G;1;8;GF805;G
2008;48;G;1;8;GN301;G
2008;48;G;1;8;HH727;G
2008;48;G;1;8;HH728;G
2008;48;G;1;8;HH733;G
2008;48;G;1;8;HH734;G
2008;48;G;1;8;HH751;G
2008;48;G;1;8;HH752;G
2008;48;G;1;8;HH821;G
2008;48;G;1;8;HH822;G
2008;48;G;1;8;HH823;G
2008;48;G;1;8;HH824;G
2008;48;G;1;8;HH825;G
2008;48;G;1;8;HH826;G
2008;48;G;1;8;HH827;G
2008;48;G;1;8;HH828;G
2008;48;G;1;8;HH829;G
2008;48;G;1;8;HH830;G
2008;48;G;1;8;ML102;G
2008;50;G;1;2;QG091;G
2008;50;G;1;2;QG092;G
2008;50;G;2;4;-----;
2008;50;G;3;8;QA91-;
2008;50;G;3;8;QF573;G
2008;50;G;3;8;QF93-;
2008;50;G;3;8;QF953;G
2008;50;G;3;8;QG96-;
2008;50;G;3;8;QG97-;
2008;50;G;3;8;QI94-;
2008;50;G;3;8;QO92-;
2008;53;G;1;4;GE005;G
2008;53;G;1;4;GE006;G
2008;53;G;1;4;GE100;G
2008;53;G;1;4;GE101;G
2008;53;G;1;4;GE102;G
2008;53;G;1;4;GE104;G
2008;53;G;1;4;GE106;G
2008;53;G;1;4;GE107;G
2008;53;G;1;4;GE108;G
2008;53;G;1;4;GE109;G
2008;53;G;1;4;GE110;G
2008;53;G;1;4;GE111;G
2008;53;G;1;4;GE112;G
2008;53;G;1;4;GE113;G
2008;53;G;1;4;GE114;G
2008;53;G;1;4;GE115;G
2008;53;G;1;4;GE116;G
2008;53;G;1;4;GE118;G
2008;53;G;1;4;GE119;G
2008;53;G;1;4;GE120;G
2008;53;G;1;4;GE121;G
2008;53;G;1;4;GE122;G
2008;53;G;1;4;GE123;G
2008;53;G;1;4;GE124;G
2008;53;G;1;4;GE125;G
2008;53;G;1;4;GE126;G
2008;53;G;1;4;GE127;G
2008;53;G;1;4;GE403;G
2008;53;G;1;4;GE405;G
2008;53;G;1;4;GE911;G
2008;53;G;1;4;GE912;G
2008;53;G;1;4;GE913;G
2008;53;G;1;4;GE914;G
2008;53;G;1;4;GE915;G
2008;53;G;1;4;GE916;G
2008;53;G;1;4;GM201;G
2008;53;G;1;4;GM222;G
2008;53;G;1;4;GM290;G
2008;53;G;2;4;-----;
2008;53;G;3;4;BT201;G
2008;53;G;3;4;GF127;G
2008;53;G;3;4;GF128;G
2008;53;G;3;4;GF410;G
2008;53;G;3;4;GF506;G
2008;53;G;3;4;GF508;G
2008;53;G;3;4;GF605;G
2008;54;G;1;4;GE403;G
2008;54;G;1;4;GE405;G
2008;54;G;1;4;GE911;G
2008;54;G;1;4;GE912;G
2008;54;G;1;4;GE913;G
2008;54;G;1;4;GE914;G
2008;54;G;1;4;GE915;G
2008;54;G;1;4;GE916;G
2008;54;G;1;4;GF001;G
2008;54;G;1;4;GF100;G
2008;54;G;1;4;GF101;G
2008;54;G;1;4;GF102;G
2008;54;G;1;4;GF103;G
2008;54;G;1;4;GF104;G
2008;54;G;1;4;GF105;G
2008;54;G;1;4;GF106;G
2008;54;G;1;4;GF107;G
2008;54;G;1;4;GF108;G
2008;54;G;1;4;GF109;G
2008;54;G;1;4;GF110;G
2008;54;G;1;4;GF111;G
2008;54;G;1;4;GF112;G
2008;54;G;1;4;GF113;G
2008;54;G;1;4;GF114;G
2008;54;G;1;4;GF115;G
2008;54;G;1;4;GF116;G
2008;54;G;1;4;GF119;G
2008;54;G;1;4;GF120;G
2008;54;G;1;4;GF121;G
2008;54;G;1;4;GF122;G
2008;54;G;1;4;GF123;G
2008;54;G;1;4;GF124;G
2008;54;G;1;4;GF125;G
2008;54;G;1;4;GF126;G
2008;54;G;1;4;GF127;G
2008;54;G;1;4;GF128;G
2008;54;G;1;4;GF129;G
2008;54;G;1;4;GF130;G
2008;54;G;1;4;GF131;G
2008;54;G;1;4;GF132;G
2008;54;G;1;4;GF133;G
2008;54;G;1;4;GF134;G
2008;54;G;1;4;GF409;G
2008;54;G;1;4;GF505;G
2008;54;G;1;4;GF701;G
2008;54;G;2;8;-----;
2008;55;G;1;4;GE403;G
2008;55;G;1;4;GE911;G
2008;55;G;1;4;GE912;G
2008;55;G;1;4;GE913;G
2008;55;G;1;4;GE914;G
2008;55;G;1;4;GE915;G
2008;55;G;1;4;GE916;G
2008;55;G;1;4;GF001;G
2008;55;G;1;4;GF100;G
2008;55;G;1;4;GF101;G
2008;55;G;1;4;GF102;G
2008;55;G;1;4;GF103;G
2008;55;G;1;4;GF104;G
2008;55;G;1;4;GF105;G
2008;55;G;1;4;GF106;G
2008;55;G;1;4;GF107;G
2008;55;G;1;4;GF108;G
2008;55;G;1;4;GF109;G
2008;55;G;1;4;GF110;G
2008;55;G;1;4;GF111;G
2008;55;G;1;4;GF112;G
2008;55;G;1;4;GF113;G
2008;55;G;1;4;GF114;G
2008;55;G;1;4;GF115;G
2008;55;G;1;4;GF116;G
2008;55;G;1;4;GF119;G
2008;55;G;1;4;GF120;G
2008;55;G;1;4;GF121;G
2008;55;G;1;4;GF122;G
2008;55;G;1;4;GF123;G
2008;55;G;1;4;GF124;G
2008;55;G;1;4;GF125;G
2008;55;G;1;4;GF126;G
2008;55;G;1;4;GF127;G
2008;55;G;1;4;GF128;G
2008;55;G;1;4;GF129;G
2008;55;G;1;4;GF130;G
2008;55;G;1;4;GF131;G
2008;55;G;1;4;GF132;G
2008;55;G;1;4;GF133;G
2008;55;G;1;4;GF134;G
2008;55;G;1;4;GF409;G
2008;55;G;1;4;GF505;G
2008;55;G;1;4;GF701;G
2008;56;G;1;4;-----;
2008;57;G;1;8;TL110;G
2008;57;G;1;8;TL111;G
2008;57;G;1;8;TL112;G
2008;57;G;1;8;TL113;G
2008;57;G;1;8;TL114;G
2008;57;G;1;8;TL115;G
2008;57;G;1;8;TL116;G
2008;57;G;1;8;TL117;G
2008;57;G;1;8;TL119;G
2008;57;G;1;8;TL145;G
2008;57;G;1;8;TL146;G
2008;57;G;1;8;TL149;G
2008;57;G;1;8;TL151;G
2008;57;G;1;8;TL152;G
2008;57;G;1;8;TL153;G
2008;57;G;1;8;TL154;G
2008;57;G;1;8;TL156;G
2008;57;G;1;8;TL159;G
2008;57;G;1;8;TL161;G
2008;57;G;2;8;TL162;G
2008;57;G;2;8;TL163;G
2008;57;G;2;8;TL164;G
2008;57;G;2;8;TL170;G
2008;57;G;2;8;TL171;G
2008;57;G;2;8;TL172;G
2008;57;G;2;8;TL211;G
2008;57;G;2;8;TL212;G
2008;57;G;2;8;TL213;G
2008;57;G;2;8;TL214;G
2008;57;G;2;8;TL215;G
2008;57;G;2;8;TL216;G
2008;57;G;2;8;TL217;G
2008;57;G;2;8;TL218;G
2008;57;G;2;8;TL219;G
2008;57;G;2;8;TL220;G
2008;57;G;2;8;TL221;G
2008;57;G;2;8;TL223;G
2008;57;G;2;8;TL224;G
2008;57;G;2;8;TL225;G
2008;57;G;2;8;TL229;G
2008;57;G;2;8;TL230;G
2008;57;G;2;8;TL231;G
2008;57;G;2;8;TL232;G
2008;57;G;2;8;TL233;G
2008;57;G;2;8;TL234;G
2008;57;G;2;8;TL235;G
2008;57;G;2;8;TL236;G
2008;57;G;2;8;TL237;G
2008;57;G;2;8;TL239;G
2008;57;G;2;8;TL240;G
2008;57;G;2;8;TL241;G
2008;57;G;2;8;TL242;G
2008;57;G;2;8;TL243;G
2008;57;G;2;8;TL244;G
2008;57;G;2;8;TL245;G
2008;57;G;2;8;TL246;G
2008;57;G;2;8;TL247;G
2008;57;G;2;8;TL248;G
2008;57;G;2;8;TL249;G
2008;57;G;2;8;TL250;G
2008;57;G;2;8;TL251;G
2008;57;G;2;8;TL252;G
2008;57;G;2;8;TL253;G
2008;57;G;2;8;TL254;G
2008;57;G;2;8;TL256;G
2008;57;G;2;8;TL257;G
2008;57;G;3;32;HL904;G
2008;57;G;3;32;HL905;G
2008;57;G;3;32;HL906;G
2008;57;G;3;32;HL907;G
2008;57;G;3;32;LA904;G
2008;57;G;3;32;LA905;G
2008;57;G;3;32;LA906;G
2008;57;G;3;32;LA907;G
2008;57;G;3;32;TL087;G
2008;57;G;3;32;TL088;G
2008;57;G;3;32;TL089;G
2008;57;G;3;32;TL090;G
2008;57;G;3;32;TL091;G
2008;57;G;3;32;TL092;G
2008;57;G;3;32;TL121;G
2008;57;G;3;32;TL122;G
2008;57;G;3;32;TL123;G
2008;57;G;3;32;TL131;G
2008;57;G;3;32;TL132;G
2008;57;G;3;32;TL133;G
2008;57;G;3;32;TL258;G
2008;57;G;3;32;TL259;G
2008;57;G;3;32;TL260;G
2008;57;G;3;32;TL304;G
2008;57;G;3;32;TL305;G
2008;57;G;3;32;TL306;G
2008;57;G;3;32;TL311;G
2008;57;G;3;32;TL312;G
2008;57;G;3;32;TL313;G
2008;57;G;3;32;TL314;G
2008;57;G;3;32;TL315;G
2008;57;G;3;32;TL316;G
2008;57;G;3;32;TL317;G
2008;57;G;3;32;TL319;G
2008;57;G;3;32;TL321;G
2008;57;G;3;32;TL322;G
2008;57;G;3;32;TL323;G
2008;57;G;3;32;TL324;G
2008;57;G;3;32;TL904;G
2008;57;G;3;32;TL905;G
2008;57;G;3;32;TL906;G
2008;57;G;3;32;TL907;G
2008;57;G;4;18;EL142;G
2008;57;G;4;18;EL211;G
2008;57;G;4;18;EL485;G
2008;57;G;4;18;EL511;G
2008;57;G;4;18;EL683;G
2008;57;G;5;18;HL---;
2008;57;G;5;18;LA---;
2008;57;G;5;18;TL---;
2008;57;G;6;12;-----;
2008;57;G;7;14;HL071;G
2008;57;G;7;14;LA071;G
2008;57;G;7;14;TL071;G
2008;58;G;1;4;-----;
2008;60;T;1;4;AM018;G
2008;60;T;1;4;ST001;T
2008;60;T;1;4;ST003;T
2008;60;T;1;4;ST078;T
2008;60;T;1;4;ST090;T
2008;60;T;1;4;ST096;T
2008;60;T;1;4;TT020;T
2008;60;T;1;4;TT021;T
2008;60;T;1;4;TT104;T
2008;60;T;1;4;TT105;T
2008;60;T;2;12;ST041;T
2008;60;T;2;12;ST050;T
2008;60;T;2;12;ST051;T
2008;60;T;2;12;ST052;T
2008;60;T;2;12;ST053;T
2008;60;T;2;12;ST060;T
2008;60;T;2;12;ST061;T
2008;60;T;2;12;ST062;T
2008;60;T;2;12;ST063;T
2008;60;T;2;12;ST065;T
2008;60;T;2;12;ST066;T
2008;60;T;2;12;ST067;T
2008;60;T;2;12;ST068;T
2008;60;T;2;12;ST069;T
2008;60;T;2;12;ST094;T
2008;60;T;2;12;ST095;T
2008;60;T;2;12;ST099;T
2008;60;T;2;12;ST115;T
2008;60;T;2;12;ST116;T
2008;60;T;2;12;TT001;T
2008;60;T;2;12;TT002;T
2008;60;T;2;12;TT003;T
2008;60;T;2;12;TT004;T
2008;60;T;2;12;TT005;T
2008;60;T;2;12;TT006;T
2008;60;T;2;12;TT007;T
2008;60;T;2;12;TT008;T
2008;60;T;2;12;TT011;T
2008;60;T;2;12;TT012;T
2008;60;T;2;12;TT013;T
2008;60;T;2;12;TT080;T
2008;60;T;2;12;TT302;T
2008;60;T;3;6;ST861;T
2008;60;T;3;6;ST862;T
2008;60;T;3;6;ST863;T
2008;60;T;3;6;ST864;T
2008;60;T;3;6;ST865;T
2008;60;T;3;6;ST866;T
2008;62;T;1;4;ST001;T
2008;62;T;1;4;ST002;T
2008;62;T;1;4;ST003;T
2008;62;T;1;4;ST004;T
2008;62;T;1;4;ST005;T
2008;62;T;1;4;ST007;T
2008;62;T;1;4;ST009;T
2008;62;T;1;4;ST019;T
2008;62;T;1;4;ST084;T
2008;62;T;1;4;ST090;T
2008;62;T;1;4;ST092;T
2008;62;T;1;4;TT404;T
2008;62;T;1;4;TT601;T
2008;62;T;2;2;-----;
2008;63;G;1;32;BB415;G
2008;63;G;1;32;BH515;G
2008;63;G;1;32;BM915;G
2008;63;G;1;32;BM925;G
2008;63;G;1;32;BP584;G
2008;63;G;1;32;BP915;G
2008;63;G;1;32;BS615;G
2008;63;G;1;32;BT915;G
2008;63;G;1;32;BT925;G
2008;63;G;1;32;BT935;G
2008;63;G;1;32;BV915;G
2008;63;G;1;32;EI---;
2008;63;G;1;32;FR001;G
2008;63;G;1;32;FR002;G
2008;63;G;1;32;FR003;G
2008;63;G;1;32;FR004;G
2008;63;G;1;32;FR005;G
2008;63;G;1;32;FR006;G
2008;63;G;1;32;FR007;G
2008;63;G;1;32;FR009;G
2008;63;G;1;32;FR010;G
2008;63;G;1;32;FR012;G
2008;63;G;1;32;FR013;G
2008;63;G;1;32;FR014;G
2008;63;G;1;32;FR016;G
2008;63;G;1;32;FR018;G
2008;63;G;1;32;FR020;G
2008;63;G;1;32;FR021;G
2008;63;G;1;32;FR022;G
2008;63;G;1;32;FR023;G
2008;63;G;1;32;FR024;G
2008;63;G;1;32;FR025;G
2008;63;G;1;32;FR026;G
2008;63;G;1;32;FR027;G
2008;63;G;1;32;FR028;G
2008;63;G;1;32;FR029;G
2008;63;G;1;32;FR032;G
2008;63;G;1;32;FR033;G
2008;63;G;1;32;FR034;G
2008;63;G;1;32;FR035;G
2008;63;G;1;32;FR036;G
2008;63;G;1;32;FR037;G
2008;63;G;1;32;FR039;G
2008;63;G;1;32;FR040;G
2008;63;G;1;32;FR041;G
2008;63;G;1;32;FR042;G
2008;63;G;1;32;FR043;G
2008;63;G;1;32;FR325;G
2008;63;G;1;32;FR326;G
2008;63;G;1;32;MD182;G
2008;63;G;1;32;MD183;G
2008;63;G;1;32;MD187;G
2008;63;G;1;32;MD188;G
2008;63;G;1;32;MD189;G
2008;63;G;1;32;MD190;G
2008;63;G;1;32;MD680;G
2008;63;G;1;32;QA91-;
2008;63;G;1;32;QF93-;
2008;63;G;1;32;QG863;G
2008;63;G;1;32;QI445;G
2008;63;G;1;32;QI94-;
2008;63;G;1;32;QO423;G
2008;63;G;1;32;QO424;G
2008;63;G;1;32;QO92-;
2008;64;G;1;24;CS001;G
2008;64;G;1;24;CS002;G
2008;64;G;1;24;CS003;G
2008;64;G;1;24;CS004;G
2008;64;G;1;24;CS005;G
2008;64;G;2;28;CS007;G
2008;64;G;2;28;CS009;G
2008;64;G;2;28;CS011;G
2008;64;G;2;28;CS012;G
2008;64;G;2;28;CS013;G
2008;64;G;2;28;CS014;G
2008;64;G;2;28;CS015;G
2008;64;G;2;28;CS017;G
2008;64;G;2;28;CS018;G
2008;64;G;2;28;CS020;G
2008;64;G;2;28;CS025;G
2008;64;G;2;28;CS026;G
2008;64;G;2;28;CS027;G
2008;64;G;2;28;CS028;G
2008;64;G;2;28;CS029;G
2008;64;G;2;28;CS030;G
2008;64;G;2;28;CS031;G
2008;64;G;2;28;CS032;G
2008;64;G;2;28;CS033;G
2008;64;G;2;28;CS050;G
2008;64;G;2;28;CS052;G
2008;64;G;2;28;CS053;G
2008;64;G;2;28;CS055;G
2008;64;G;2;28;CS056;G
2008;64;G;2;28;CS057;G
2008;64;G;2;28;CS058;G
2008;64;G;2;28;CS700;G
2008;64;G;2;28;CS701;G
2008;64;G;2;28;CS702;G
2008;64;G;2;28;CS703;G
2008;64;G;2;28;CS704;G
2008;64;G;2;28;CS705;G
2008;64;G;2;28;CS706;G
2008;64;G;2;28;CS707;G
2008;64;G;2;28;CS708;G
2008;64;G;2;28;CS709;G
2008;64;G;2;28;CS800;G
2008;64;G;2;28;CS801;G
2008;64;G;3;12;-----;
2008;73;T;1;4;ST001;T
2008;73;T;1;4;ST002;T
2008;73;T;1;4;ST003;T
2008;73;T;1;4;ST004;T
2008;73;T;1;4;ST005;T
2008;73;T;1;4;ST007;T
2008;73;T;1;4;ST009;T
2008;73;T;1;4;ST019;T
2008;73;T;1;4;ST084;T
2008;73;T;1;4;ST090;T
2008;73;T;1;4;ST092;T
2008;73;T;1;4;TT404;T
2008;73;T;1;4;TT601;T
2008;73;T;2;2;-----;
2008;74;T;1;4;ST001;T
2008;74;T;1;4;ST002;T
2008;74;T;1;4;ST005;T
2008;74;T;1;4;ST007;T
2008;74;T;1;4;ST090;T
2008;74;T;1;4;TT007;T
2008;74;T;1;4;TT104;T
2008;74;T;1;4;TT105;T
2008;74;T;2;12;ST050;T
2008;74;T;2;12;ST051;T
2008;74;T;2;12;ST066;T
2008;74;T;2;12;ST661;T
2008;74;T;2;12;TT001;T
2008;74;T;2;12;TT002;T
2008;74;T;2;12;TT003;T
2008;74;T;2;12;TT004;T
2008;74;T;2;12;TT005;T
2008;74;T;2;12;TT006;T
2008;74;T;2;12;TT008;T
2008;74;T;2;12;TT080;T
2008;74;T;2;12;TT081;T
2008;74;T;2;12;TT083;T
2008;74;T;2;12;TT084;T
2008;74;T;2;12;TT086;T
2008;74;T;2;12;TT087;T
2008;74;T;2;12;TT089;T
2008;74;T;2;12;TT090;T
2008;74;T;2;12;TT092;T
2008;74;T;2;12;TT093;T
2008;74;T;2;12;TT094;T
2008;74;T;2;12;TT095;T
2008;74;T;2;12;TT097;T
2008;74;T;2;12;TT098;T
2008;74;T;3;6;TT505;T
2008;74;T;3;6;TT506;T
2008;74;T;3;6;TT613;T
2008;74;T;3;6;TT614;T
2008;74;T;4;2;-----;
2008;75;G;1;8;TL110;G
2008;75;G;1;8;TL111;G
2008;75;G;1;8;TL112;G
2008;75;G;1;8;TL113;G
2008;75;G;1;8;TL114;G
2008;75;G;1;8;TL115;G
2008;75;G;1;8;TL116;G
2008;75;G;1;8;TL117;G
2008;75;G;1;8;TL119;G
2008;75;G;1;8;TL145;G
2008;75;G;1;8;TL146;G
2008;75;G;1;8;TL149;G
2008;75;G;1;8;TL151;G
2008;75;G;1;8;TL152;G
2008;75;G;1;8;TL153;G
2008;75;G;1;8;TL154;G
2008;75;G;1;8;TL156;G
2008;75;G;1;8;TL159;G
2008;75;G;1;8;TL161;G
2008;75;G;2;8;TL162;G
2008;75;G;2;8;TL163;G
2008;75;G;2;8;TL164;G
2008;75;G;2;8;TL170;G
2008;75;G;2;8;TL171;G
2008;75;G;2;8;TL172;G
2008;75;G;2;8;TL211;G
2008;75;G;2;8;TL212;G
2008;75;G;2;8;TL213;G
2008;75;G;2;8;TL214;G
2008;75;G;2;8;TL215;G
2008;75;G;2;8;TL216;G
2008;75;G;2;8;TL217;G
2008;75;G;2;8;TL218;G
2008;75;G;2;8;TL219;G
2008;75;G;2;8;TL220;G
2008;75;G;2;8;TL221;G
2008;75;G;2;8;TL223;G
2008;75;G;2;8;TL224;G
2008;75;G;2;8;TL225;G
2008;75;G;2;8;TL229;G
2008;75;G;2;8;TL230;G
2008;75;G;2;8;TL231;G
2008;75;G;2;8;TL232;G
2008;75;G;2;8;TL233;G
2008;75;G;2;8;TL234;G
2008;75;G;2;8;TL235;G
2008;75;G;2;8;TL236;G
2008;75;G;2;8;TL237;G
