Catalogo,Curso,NivelCurso,Habilitacao,PeriodoSugestao,TipoPeriodoSugestao,No.CreditosCursar,Disciplina,NivelDisciplina
2012,14,G,  ,4,S,0,DC041,G
2012,14,G,  ,4,S,0,DM041,G
2012,14,G,  ,4,S,0,DM042,G
2012,14,G,  ,4,S,0,DM045,G
2012,14,G,  ,4,S,0,DM046,G
2012,14,G,  ,5,S,0,DC051,G
2012,14,G,  ,5,S,0,DM051,G
2012,14,G,  ,5,S,0,DM052,G
2012,14,G,  ,5,S,0,DM057,G
2012,14,G,  ,6,S,0,DC061,G
2012,14,G,  ,6,S,0,DM067,G
2012,14,G,  ,6,S,0,DM068,G
2012,14,G,  ,6,S,0,DS061,G
2012,14,G,  ,6,S,0,DS062,G
2012,14,G,  ,7,S,0,DC071,G
2012,14,G,  ,7,S,0,DM074,G
2012,14,G,  ,7,S,0,DM078,G
2012,14,G,  ,7,S,0,DS071,G
2012,14,G,  ,8,S,0,DC081,G
2012,14,G,  ,8,S,0,DM083,G
2012,14,G,  ,8,S,0,DM084,G
2012,14,G,  ,9,S,0,DC091,G
2012,14,G,  ,9,S,0,DE091,G
2012,14,G,  ,9,S,0,DS091,G
2012,14,G,  ,10,S,0,DC101,G
2012,14,G,  ,10,S,0,DE101,G
2012,14,G,  ,10,S,0,DS101,G
2012,15,G,  ,1,S,0,BS110,G
2012,15,G,  ,1,S,0,BS111,G
2012,15,G,  ,1,S,0,MD141,G
2012,15,G,  ,1,S,0,MD142,G
2012,15,G,  ,1,S,0,MD148,G
2012,15,G,  ,2,S,0,BS210,G
2012,15,G,  ,2,S,0,MD241,G
2012,15,G,  ,2,S,0,MD242,G
2012,15,G,  ,2,S,0,MD243,G
2012,15,G,  ,2,S,0,MD244,G
2012,15,G,  ,2,S,0,MD248,G
2012,15,G,  ,3,S,0,BS320,G
2012,15,G,  ,3,S,0,BS330,G
2012,15,G,  ,3,S,0,BS340,G
2012,15,G,  ,3,S,0,MD341,G
2012,15,G,  ,3,S,0,MD342,G
2012,15,G,  ,3,S,0,MD343,G
2012,15,G,  ,3,S,0,MD344,G
2012,15,G,  ,3,S,0,MD348,G
2012,15,G,  ,4,S,0,BS420,G
2012,15,G,  ,4,S,0,BS430,G
2012,15,G,  ,4,S,0,BS440,G
2012,15,G,  ,4,S,0,MD441,G
2012,15,G,  ,4,S,0,MD442,G
2012,15,G,  ,4,S,0,MD443,G
2012,15,G,  ,4,S,0,MD444,G
2012,15,G,  ,4,S,0,MD445,G
2012,15,G,  ,4,S,0,MD447,G
2012,15,G,  ,4,S,0,MD448,G
2012,15,G,  ,5,S,0,MD542,G
2012,15,G,  ,5,S,0,MD543,G
2012,15,G,  ,5,S,0,MD544,G
2012,15,G,  ,5,S,0,MD546,G
2012,15,G,  ,5,S,0,MD548,G
2012,15,G,  ,6,S,0,MD642,G
2012,15,G,  ,6,S,0,MD643,G
2012,15,G,  ,6,S,0,MD644,G
2012,15,G,  ,6,S,0,MD646,G
2012,15,G,  ,6,S,0,MD648,G
2012,15,G,  ,7,S,0,MD748,G
2012,15,G,  ,7,S,0,MD752,G
2012,15,G,  ,7,S,0,MD753,G
2012,15,G,  ,7,S,0,MD754,G
2012,15,G,  ,7,S,0,MD757,G
2012,15,G,  ,7,S,0,MD758,G
2012,15,G,  ,9,S,0,MD941,G
2012,15,G,  ,9,S,0,MD942,G
2012,15,G,  ,9,S,0,MD943,G
2012,15,G,  ,9,S,0,MD944,G
2012,15,G,  ,9,S,0,MD945,G
2012,15,G,  ,11,S,0,MD127,G
2012,15,G,  ,11,S,0,MD131,G
2012,15,G,  ,11,S,0,MD132,G
2012,15,G,  ,11,S,0,MD133,G
2012,15,G,  ,11,S,0,MD134,G
2012,15,G,  ,11,S,0,MD135,G
2012,15,G,  ,11,S,0,MD136,G
2012,15,G,  ,11,S,0,MD138,G
2012,15,G,  ,11,S,0,MD139,G
2012,16,G,AA,1,S,0,CE131,G
2012,16,G,AA,1,S,0,HZ141,G
2012,16,G,AA,1,S,0,HZ158,G
2012,16,G,AA,1,S,0,HZ161,G
2012,16,G,AA,2,S,0,04 E ,
2012,16,G,AA,2,S,0,HZ248,G
2012,16,G,AA,2,S,0,HZ258,G
2012,16,G,AA,2,S,0,HZ263,G
2012,16,G,AA,3,S,0,04 E ,
2012,16,G,AA,3,S,0,HZ345,G
2012,16,G,AA,3,S,0,HZ358,G
2012,16,G,AA,3,S,0,HZ363,G
2012,16,G,AA,4,S,0,08 E ,
2012,16,G,AA,4,S,0,HZ431,G
2012,16,G,AA,4,S,0,HZ460,G
2012,16,G,AA,5,S,0,16 E ,
2012,16,G,AA,5,S,0,HZ465,G
2012,16,G,AA,6,S,0,14 E ,
2012,16,G,AA,6,S,0,HZ466,G
2012,16,G,AA,6,S,0,HZ631,G
2012,16,G,AA,7,S,0,12 E ,
2012,16,G,AA,7,S,0,CE730,G
2012,16,G,AA,7,S,0,HZ467,G
2012,16,G,AA,8,S,0,16 E ,
2012,16,G,AA,8,S,0,HZ468,G
2012,16,G,AB,1,S,0,CE131,G
2012,16,G,AB,1,S,0,HZ141,G
2012,16,G,AB,1,S,0,HZ158,G
2012,16,G,AB,1,S,0,HZ161,G
2012,16,G,AB,2,S,0,04 E ,
2012,16,G,AB,2,S,0,HZ248,G
2012,16,G,AB,2,S,0,HZ258,G
2012,16,G,AB,2,S,0,HZ263,G
2012,16,G,AB,3,S,0,08 E ,
2012,16,G,AB,3,S,0,HZ345,G
2012,16,G,AB,3,S,0,HZ358,G
2012,16,G,AB,3,S,0,HZ363,G
2012,16,G,AB,4,S,0,16 E ,
2012,16,G,AB,4,S,0,HZ431,G
2012,16,G,AB,4,S,0,HZ447,G
2012,16,G,AB,5,S,0,16 E ,
2012,16,G,AB,5,S,0,HZ546,G
2012,16,G,AB,6,S,0,12 E ,
2012,16,G,AB,6,S,0,HZ631,G
2012,16,G,AB,7,S,0,16 E ,
2012,16,G,AB,7,S,0,CE730,G
2012,16,G,AB,8,S,0,20 E ,
2012,16,G,AC,1,S,0,CE131,G
2012,16,G,AC,1,S,0,HZ141,G
2012,16,G,AC,1,S,0,HZ158,G
2012,16,G,AC,1,S,0,HZ161,G
2012,16,G,AC,2,S,0,04 E ,
2012,16,G,AC,2,S,0,HZ248,G
2012,16,G,AC,2,S,0,HZ258,G
2012,16,G,AC,2,S,0,HZ263,G
2012,16,G,AC,3,S,0,04 E ,
2012,16,G,AC,3,S,0,HZ345,G
2012,16,G,AC,3,S,0,HZ358,G
2012,16,G,AC,3,S,0,HZ363,G
2012,16,G,AC,4,S,0,16 E ,
2012,16,G,AC,4,S,0,HZ431,G
2012,16,G,AC,5,S,0,18 E ,
2012,16,G,AC,5,S,0,HZ555,G
2012,16,G,AC,6,S,0,10 E ,
2012,16,G,AC,6,S,0,HZ631,G
2012,16,G,AC,6,S,0,HZ657,G
2012,16,G,AC,7,S,0,18 E ,
2012,16,G,AC,7,S,0,CE730,G
2012,16,G,AC,8,S,0,22 E ,
2012,16,G,AD,1,S,0,CE131,G
2012,16,G,AD,1,S,0,HZ141,G
2012,16,G,AD,1,S,0,HZ158,G
2012,16,G,AD,1,S,0,HZ161,G
2012,16,G,AD,2,S,0,04 E ,
2012,16,G,AD,2,S,0,HZ248,G
2012,16,G,AD,2,S,0,HZ258,G
2012,16,G,AD,2,S,0,HZ263,G
2012,16,G,AD,3,S,0,06 E ,
2012,16,G,AD,3,S,0,HZ345,G
2012,16,G,AD,3,S,0,HZ358,G
2012,16,G,AD,3,S,0,HZ363,G
2012,16,G,AD,4,S,0,16 E ,
2012,16,G,AD,4,S,0,HZ431,G
2012,16,G,AD,5,S,0,24 E ,
2012,16,G,AD,6,S,0,18 E ,
2012,16,G,AD,6,S,0,HZ631,G
2012,16,G,AD,7,S,0,16 E ,
2012,16,G,AD,7,S,0,CE730,G
2012,16,G,AD,8,S,0,20 E ,
2012,16,G,AH,1,S,0,CE131,G
2012,16,G,AH,1,S,0,HZ141,G
2012,16,G,AH,1,S,0,HZ158,G
2012,16,G,AH,1,S,0,HZ161,G
2012,16,G,AH,2,S,0,06 E ,
2012,16,G,AH,2,S,0,HZ248,G
2012,16,G,AH,2,S,0,HZ258,G
2012,16,G,AH,2,S,0,HZ263,G
2012,16,G,AH,3,S,0,06 E ,
2012,16,G,AH,3,S,0,HZ345,G
2012,16,G,AH,3,S,0,HZ358,G
2012,16,G,AH,3,S,0,HZ363,G
2012,16,G,AH,4,S,0,16 E ,
2012,16,G,AH,4,S,0,HZ431,G
2012,16,G,AH,5,S,0,20 E ,
2012,16,G,AH,5,S,0,EL774,G
2012,16,G,AH,6,S,0,12 E ,
2012,16,G,AH,6,S,0,EL874,G
2012,16,G,AH,6,S,0,HZ631,G
2012,16,G,AH,7,S,0,14 E ,
2012,16,G,AH,7,S,0,CE730,G
2012,16,G,AH,7,S,0,HZ103,G
2012,16,G,AH,8,S,0,18 E ,
2012,16,G,AH,8,S,0,HZ104,G
2012,17,G,  ,1,S,0,CE105,G
2012,17,G,  ,1,S,0,CE141,G
2012,17,G,  ,1,S,0,CE142,G
2012,17,G,  ,1,S,0,CE172,G
2012,17,G,  ,1,S,0,CE191,G
2012,17,G,  ,1,S,0,MA111,G
2012,17,G,  ,2,S,0,CE112,G
2012,17,G,  ,2,S,0,CE205,G
2012,17,G,  ,2,S,0,CE242,G
2012,17,G,  ,2,S,0,CE262,G
2012,17,G,  ,2,S,0,CE272,G
2012,17,G,  ,2,S,0,CE291,G
2012,17,G,  ,2,S,0,ME414,G
2012,17,G,  ,3,S,0,CE113,G
2012,17,G,  ,3,S,0,CE302,G
2012,17,G,  ,3,S,0,CE305,G
2012,17,G,  ,3,S,0,CE323,G
2012,17,G,  ,3,S,0,CE362,G
2012,17,G,  ,3,S,0,CE372,G
2012,17,G,  ,3,S,0,CE391,G
2012,17,G,  ,4,S,0,CE342,G
2012,17,G,  ,4,S,0,CE405,G
2012,17,G,  ,4,S,0,CE423,G
2012,17,G,  ,4,S,0,CE462,G
2012,17,G,  ,4,S,0,CE472,G
2012,17,G,  ,4,S,0,CE482,G
2012,17,G,  ,4,S,0,CE491,G
2012,17,G,  ,5,S,0,04 E ,
2012,17,G,  ,5,S,0,CE442,G
2012,17,G,  ,5,S,0,CE562,G
2012,17,G,  ,5,S,0,CE572,G
2012,17,G,  ,5,S,0,CE582,G
2012,17,G,  ,5,S,0,CE591,G
2012,17,G,  ,5,S,0,CE671,G
2012,17,G,  ,6,S,0,04 E ,
2012,17,G,  ,6,S,0,CE592,G
2012,17,G,  ,6,S,0,CE625,G
2012,17,G,  ,6,S,0,CE672,G
2012,17,G,  ,6,S,0,CE682,G
2012,17,G,  ,6,S,0,CE791,G
2012,17,G,  ,6,S,0,CE853,G
2012,17,G,  ,7,S,0,08 E ,
2012,17,G,  ,7,S,0,CE593,G
2012,17,G,  ,7,S,0,CE725,G
2012,17,G,  ,7,S,0,CE792,G
2012,17,G,  ,8,S,0,08 E ,
2012,17,G,  ,8,S,0,CE542,G
2012,17,G,  ,8,S,0,CE825,G
2012,18,G,  ,1,S,0,HL111,G
2012,18,G,  ,1,S,0,HL120,G
2012,18,G,  ,1,S,0,HL143,G
2012,18,G,  ,1,S,0,HL533,G
2012,18,G,  ,1,S,0,TL118,G
2012,18,G,  ,1,S,0,TL222,G
2012,18,G,  ,2,S,0,04 L ,
2012,18,G,  ,2,S,0,HL130,G
2012,18,G,  ,2,S,0,HL221,G
2012,18,G,  ,2,S,0,HL260,G
2012,18,G,  ,2,S,0,HL320,G
2012,18,G,  ,3,S,0,04 L ,
2012,18,G,  ,3,S,0,08 E ,
2012,18,G,  ,3,S,0,HL125,G
2012,18,G,  ,3,S,0,HL321,G
2012,18,G,  ,3,S,0,HL521,G
2012,18,G,  ,3,S,0,HL524,G
2012,18,G,  ,4,S,0,04 L ,
2012,18,G,  ,4,S,0,HL225,G
2012,18,G,  ,4,S,0,HL445,G
2012,18,G,  ,4,S,0,HL481,G
2012,18,G,  ,4,S,0,HL531,G
2012,18,G,  ,4,S,0,HL631,G
2012,18,G,  ,4,S,0,HL832,G
2012,18,G,  ,5,S,0,04 L ,
2012,18,G,  ,5,S,0,HL052,G
2012,18,G,  ,5,S,0,HL053,G
2012,18,G,  ,5,S,0,HL330,G
2012,18,G,  ,5,S,0,HL532,G
2012,18,G,  ,5,S,0,HL545,G
2012,18,G,  ,5,S,0,HL550,G
2012,18,G,  ,6,S,0,10 E ,
2012,18,G,  ,6,S,0,HL624,G
2012,18,G,  ,6,S,0,HL645,G
2012,18,G,  ,6,S,0,HL901,G
2012,18,G,  ,7,S,0,08 E ,
2012,18,G,  ,7,S,0,HL902,G
2012,18,G,  ,8,S,0,04 E ,
2012,18,G,  ,8,S,0,HL903,G
2012,19,G,AA,1,S,0,HH181,G
2012,19,G,AA,1,S,0,HH182,G
2012,19,G,AA,1,S,0,HH183,G
2012,19,G,AA,1,S,0,HH185,G
2012,19,G,AA,2,S,0,04 L ,
2012,19,G,AA,2,S,0,12 E ,
2012,19,G,AA,2,S,0,HH282,G
2012,19,G,AA,2,S,0,HH285,G
2012,19,G,AA,3,S,0,04 L ,
2012,19,G,AA,3,S,0,06 E ,
2012,19,G,AA,3,S,0,HH380,G
2012,19,G,AA,3,S,0,HH381,G
2012,19,G,AA,3,S,0,HH384,G
2012,19,G,AA,3,S,0,HH386,G
2012,19,G,AA,4,S,0,06 E ,
2012,19,G,AA,4,S,0,HH481,G
2012,19,G,AA,4,S,0,HH482,G
2012,19,G,AA,4,S,0,HH483,G
2012,19,G,AA,4,S,0,HH484,G
2012,19,G,AA,5,S,0,06 E ,
2012,19,G,AA,5,S,0,HH582,G
2012,19,G,AA,5,S,0,HH584,G
2012,19,G,AA,5,S,0,HH587,G
2012,19,G,AA,5,S,0,HH590,G
2012,19,G,AA,6,S,0,10 E ,
2012,19,G,AA,6,S,0,HH681,G
2012,19,G,AA,6,S,0,HH682,G
2012,19,G,AA,6,S,0,HH685,G
2012,19,G,AA,7,S,0,12 E ,
2012,19,G,AA,8,S,0,08 E ,
2012,19,G,AB,1,S,0,HH181,G
2012,19,G,AB,1,S,0,HH182,G
2012,19,G,AB,1,S,0,HH183,G
2012,19,G,AB,1,S,0,HH185,G
2012,19,G,AB,2,S,0,04 L ,
2012,19,G,AB,2,S,0,12 E ,
2012,19,G,AB,2,S,0,HH282,G
2012,19,G,AB,2,S,0,HH285,G
2012,19,G,AB,3,S,0,04 L ,
2012,19,G,AB,3,S,0,12 E ,
2012,19,G,AB,3,S,0,HH380,G
2012,19,G,AB,3,S,0,HH381,G
2012,19,G,AB,3,S,0,HH384,G
2012,19,G,AB,3,S,0,HH386,G
2012,19,G,AB,4,S,0,12 E ,
2012,19,G,AB,4,S,0,HH481,G
2012,19,G,AB,4,S,0,HH482,G
2012,19,G,AB,4,S,0,HH483,G
2012,19,G,AB,4,S,0,HH484,G
2012,19,G,AB,5,S,0,06 E ,
2012,19,G,AB,5,S,0,EL774,G
2012,19,G,AB,5,S,0,HH582,G
2012,19,G,AB,5,S,0,HH584,G
2012,19,G,AB,5,S,0,HH587,G
2012,19,G,AB,5,S,0,HH590,G
2012,19,G,AB,6,S,0,06 E ,
2012,19,G,AB,6,S,0,HH681,G
2012,19,G,AB,6,S,0,HH682,G
2012,19,G,AB,6,S,0,HH685,G
2012,19,G,AB,6,S,0,HH690,G
2012,19,G,AB,7,S,0,16 E ,
2012,19,G,AB,7,S,0,EL874,G
2012,19,G,AB,8,S,0,14 E ,
2012,20,G,  ,1,S,0,EP107,G
2012,20,G,  ,1,S,0,EP110,G
2012,20,G,  ,1,S,0,EP130,G
2012,20,G,  ,1,S,0,EP140,G
2012,20,G,  ,1,S,0,EP142,G
2012,20,G,  ,1,S,0,EP315,G
2012,20,G,  ,2,S,0,EP128,G
2012,20,G,  ,2,S,0,EP210,G
2012,20,G,  ,2,S,0,EP230,G
2012,20,G,  ,2,S,0,EP316,G
2012,20,G,  ,2,S,0,EP340,G
2012,20,G,  ,2,S,0,EP347,G
2012,20,G,  ,3,S,0,EP129,G
2012,20,G,  ,3,S,0,EP152,G
2012,20,G,  ,3,S,0,EP165,G
2012,20,G,  ,3,S,0,EP317,G
2012,20,G,  ,3,S,0,EP330,G
2012,20,G,  ,3,S,0,EP412,G
2012,20,G,  ,4,S,0,04 E ,
2012,20,G,  ,4,S,0,EP153,G
2012,20,G,  ,4,S,0,EP158,G
2012,20,G,  ,4,S,0,EP164,G
2012,20,G,  ,4,S,0,EP226,G
2012,20,G,  ,4,S,0,EP445,G
2012,20,G,  ,4,S,0,EP566,G
2012,20,G,  ,5,S,0,EP376,G
2012,20,G,  ,5,S,0,EP471,G
2012,20,G,  ,5,S,0,EP472,G
2012,20,G,  ,5,S,0,EP473,G
2012,20,G,  ,5,S,0,EP474,G
2012,20,G,  ,5,S,0,EP910,G
2012,20,G,  ,6,S,0,04 E ,
2012,20,G,  ,6,S,0,EP144,G
2012,20,G,  ,6,S,0,EP372,G
2012,20,G,  ,6,S,0,EP377,G
2012,20,G,  ,6,S,0,EP567,G
2012,20,G,  ,6,S,0,EP790,G
2012,20,G,  ,6,S,0,EP911,G
2012,20,G,  ,7,S,0,04 E ,
2012,20,G,  ,7,S,0,EP139,G
2012,20,G,  ,7,S,0,EP146,G
2012,20,G,  ,7,S,0,EP147,G
2012,20,G,  ,7,S,0,EP162,G
2012,20,G,  ,7,S,0,EP348,G
2012,20,G,  ,7,S,0,EP808,G
2012,20,G,  ,7,S,0,EP912,G
2012,20,G,  ,8,S,0,02 E ,
2012,20,G,  ,8,S,0,EP529,G
2012,20,G,  ,8,S,0,EP568,G
2012,20,G,  ,8,S,0,EP809,G
2012,20,G,  ,8,S,0,EP887,G
2012,20,G,  ,8,S,0,EP913,G
2012,20,G,  ,8,S,0,EP914,G
2012,21,G,AA,1,S,0,BA133,G
2012,21,G,AA,1,S,0,BB123,G
2012,21,G,AA,1,S,0,BB125,G
2012,21,G,AA,1,S,0,BH125,G
2012,21,G,AA,1,S,0,BH127,G
2012,21,G,AA,1,S,0,EN112,G
2012,21,G,AA,1,S,0,EN280,G
2012,21,G,AA,1,S,0,EN390,G
2012,21,G,AA,2,S,0,BF284,G
2012,21,G,AA,2,S,0,BI214,G
2012,21,G,AA,2,S,0,BM215,G
2012,21,G,AA,2,S,0,EN212,G
2012,21,G,AA,2,S,0,EN230,G
2012,21,G,AA,2,S,0,EN242,G
2012,21,G,AA,2,S,0,EN490,G
2012,21,G,AA,2,S,0,MD212,G
2012,21,G,AA,2,S,0,MD311,G
2012,21,G,AA,2,S,0,ME176,G
2012,21,G,AA,3,S,0,03 E ,
2012,21,G,AA,3,S,0,BP323,G
2012,21,G,AA,3,S,0,EN312,G
2012,21,G,AA,3,S,0,EN321,G
2012,21,G,AA,3,S,0,EN322,G
2012,21,G,AA,3,S,0,MD231,G
2012,21,G,AA,3,S,0,MD362,G
2012,21,G,AA,4,S,0,03 E ,
2012,21,G,AA,4,S,0,EN412,G
2012,21,G,AA,4,S,0,EN421,G
2012,21,G,AA,4,S,0,EN430,G
2012,21,G,AA,4,S,0,EN442,G
2012,21,G,AA,4,S,0,EN465,G
2012,21,G,AA,4,S,0,EN470,G
2012,21,G,AA,4,S,0,MD214,G
2012,21,G,AA,4,S,0,MD232,G
2012,21,G,AA,4,S,0,MD430,G
2012,21,G,AA,4,S,0,MD462,G
2012,21,G,AA,5,S,0,03 E ,
2012,21,G,AA,5,S,0,EN433,G
2012,21,G,AA,5,S,0,EN504,G
2012,21,G,AA,5,S,0,EN532,G
2012,21,G,AA,5,S,0,EN555,G
2012,21,G,AA,5,S,0,MD636,G
2012,21,G,AA,6,S,0,03 E ,
2012,21,G,AA,6,S,0,EN590,G
2012,21,G,AA,6,S,0,EN604,G
2012,21,G,AA,6,S,0,EN665,G
2012,21,G,AA,6,S,0,EN704,G
2012,21,G,AA,6,S,0,EN780,G
2012,21,G,AA,7,S,0,03 E ,
2012,21,G,AA,7,S,0,EN690,G
2012,21,G,AA,7,S,0,EN720,G
2012,21,G,AA,7,S,0,EN766,G
2012,21,G,AA,8,S,0,03 E ,
2012,21,G,AA,8,S,0,EN790,G
2012,21,G,AA,8,S,0,EN791,G
2012,21,G,AA,8,S,0,EN792,G
2012,21,G,AA,9,S,0,EN891,G
2012,21,G,AA,9,S,0,EN892,G
2012,21,G,AB,1,S,0,BA133,G
2012,21,G,AB,1,S,0,BB123,G
2012,21,G,AB,1,S,0,BB125,G
2012,21,G,AB,1,S,0,BH125,G
2012,21,G,AB,1,S,0,BH127,G
2012,21,G,AB,1,S,0,EN112,G
2012,21,G,AB,1,S,0,EN280,G
2012,21,G,AB,1,S,0,EN390,G
2012,21,G,AB,2,S,0,BF284,G
2012,21,G,AB,2,S,0,BI214,G
2012,21,G,AB,2,S,0,BM215,G
2012,21,G,AB,2,S,0,EL206,G
2012,21,G,AB,2,S,0,EN212,G
2012,21,G,AB,2,S,0,EN230,G
2012,21,G,AB,2,S,0,EN242,G
2012,21,G,AB,2,S,0,EN490,G
2012,21,G,AB,2,S,0,MD212,G
2012,21,G,AB,2,S,0,MD311,G
2012,21,G,AB,2,S,0,ME176,G
2012,21,G,AB,3,S,0,BP323,G
2012,21,G,AB,3,S,0,EN312,G
2012,21,G,AB,3,S,0,EN321,G
2012,21,G,AB,3,S,0,EN322,G
2012,21,G,AB,3,S,0,MD231,G
2012,21,G,AB,3,S,0,MD362,G
2012,21,G,AB,4,S,0,EL683,G
2012,21,G,AB,4,S,0,EN412,G
2012,21,G,AB,4,S,0,EN421,G
2012,21,G,AB,4,S,0,EN430,G
2012,21,G,AB,4,S,0,EN442,G
2012,21,G,AB,4,S,0,EN465,G
2012,21,G,AB,4,S,0,EN470,G
2012,21,G,AB,4,S,0,MD214,G
2012,21,G,AB,4,S,0,MD232,G
2012,21,G,AB,4,S,0,MD430,G
2012,21,G,AB,4,S,0,MD462,G
2012,21,G,AB,5,S,0,EL511,G
2012,21,G,AB,5,S,0,EN433,G
2012,21,G,AB,5,S,0,EN504,G
2012,21,G,AB,5,S,0,EN532,G
2012,21,G,AB,5,S,0,EN555,G
2012,21,G,AB,5,S,0,MD636,G
2012,21,G,AB,6,S,0,EL211,G
2012,21,G,AB,6,S,0,EN590,G
2012,21,G,AB,6,S,0,EN604,G
2012,21,G,AB,6,S,0,EN665,G
2012,21,G,AB,6,S,0,EN704,G
2012,21,G,AB,6,S,0,EN780,G
2012,21,G,AB,7,S,0,EL774,G
2012,21,G,AB,7,S,0,EN690,G
2012,21,G,AB,7,S,0,EN720,G
2012,21,G,AB,7,S,0,EN766,G
2012,21,G,AB,8,S,0,EL874,G
2012,21,G,AB,8,S,0,EN790,G
2012,21,G,AB,8,S,0,EN791,G
2012,21,G,AB,8,S,0,EN792,G
2012,21,G,AB,9,S,0,EL706,G
2012,21,G,AB,9,S,0,EN891,G
2012,21,G,AB,9,S,0,EN892,G
2012,22,G,CB,1,S,0,MU058,G
2012,22,G,CB,1,S,0,MU105,G
2012,22,G,CB,1,S,0,MU120,G
2012,22,G,CB,1,S,0,MU121,G
2012,22,G,CB,1,S,0,MU179,G
2012,22,G,CB,1,S,0,MU193,G
2012,22,G,CB,1,S,0,MU360,G
2012,22,G,CB,2,S,0,MU049,G
2012,22,G,CB,2,S,0,MU059,G
2012,22,G,CB,2,S,0,MU205,G
2012,22,G,CB,2,S,0,MU220,G
2012,22,G,CB,2,S,0,MU221,G
2012,22,G,CB,2,S,0,MU279,G
2012,22,G,CB,2,S,0,MU293,G
2012,22,G,CB,2,S,0,MU460,G
2012,22,G,CB,3,S,0,04 L ,
2012,22,G,CB,3,S,0,MU060,G
2012,22,G,CB,3,S,0,MU114,G
2012,22,G,CB,3,S,0,MU146,G
2012,22,G,CB,3,S,0,MU178,G
2012,22,G,CB,3,S,0,MU321,G
2012,22,G,CB,3,S,0,MU379,G
2012,22,G,CB,3,S,0,MU393,G
2012,22,G,CB,3,S,0,MU560,G
2012,22,G,CB,4,S,0,04 L ,
2012,22,G,CB,4,S,0,MU061,G
2012,22,G,CB,4,S,0,MU214,G
2012,22,G,CB,4,S,0,MU246,G
2012,22,G,CB,4,S,0,MU278,G
2012,22,G,CB,4,S,0,MU421,G
2012,22,G,CB,4,S,0,MU479,G
2012,22,G,CB,4,S,0,MU493,G
2012,22,G,CB,4,S,0,MU660,G
2012,22,G,CB,5,S,0,02 E ,
2012,22,G,CB,5,S,0,MU190,G
2012,22,G,CB,5,S,0,MU314,G
2012,22,G,CB,5,S,0,MU346,G
2012,22,G,CB,5,S,0,MU378,G
2012,22,G,CB,5,S,0,MU521,G
2012,22,G,CB,5,S,0,MU579,G
2012,22,G,CB,6,S,0,02 E ,
2012,22,G,CB,6,S,0,MU290,G
2012,22,G,CB,6,S,0,MU414,G
2012,22,G,CB,6,S,0,MU446,G
2012,22,G,CB,6,S,0,MU478,G
2012,22,G,CB,6,S,0,MU621,G
2012,22,G,CB,6,S,0,MU679,G
2012,22,G,CB,7,S,0,04 E ,
2012,22,G,CB,7,S,0,MU721,G
2012,22,G,CB,7,S,0,MU779,G
2012,22,G,CB,8,S,0,04 E ,
2012,22,G,CB,8,S,0,MU821,G
2012,22,G,CB,8,S,0,MU879,G
2012,22,G,CB,8,S,0,MU998,G
2012,22,G,CL,1,S,0,MU058,G
2012,22,G,CL,1,S,0,MU105,G
2012,22,G,CL,1,S,0,MU106,G
2012,22,G,CL,1,S,0,MU120,G
2012,22,G,CL,1,S,0,MU179,G
2012,22,G,CL,1,S,0,MU193,G
2012,22,G,CL,1,S,0,MU360,G
2012,22,G,CL,2,S,0,MU049,G
2012,22,G,CL,2,S,0,MU059,G
2012,22,G,CL,2,S,0,MU205,G
2012,22,G,CL,2,S,0,MU206,G
2012,22,G,CL,2,S,0,MU220,G
2012,22,G,CL,2,S,0,MU279,G
2012,22,G,CL,2,S,0,MU293,G
2012,22,G,CL,2,S,0,MU460,G
2012,22,G,CL,3,S,0,04 L ,
2012,22,G,CL,3,S,0,MU060,G
2012,22,G,CL,3,S,0,MU114,G
2012,22,G,CL,3,S,0,MU146,G
2012,22,G,CL,3,S,0,MU178,G
2012,22,G,CL,3,S,0,MU306,G
2012,22,G,CL,3,S,0,MU379,G
2012,22,G,CL,3,S,0,MU393,G
2012,22,G,CL,3,S,0,MU560,G
2012,22,G,CL,4,S,0,04 L ,
2012,22,G,CL,4,S,0,MU061,G
2012,22,G,CL,4,S,0,MU214,G
2012,22,G,CL,4,S,0,MU246,G
2012,22,G,CL,4,S,0,MU278,G
2012,22,G,CL,4,S,0,MU406,G
2012,22,G,CL,4,S,0,MU479,G
2012,22,G,CL,4,S,0,MU493,G
2012,22,G,CL,4,S,0,MU660,G
2012,22,G,CL,5,S,0,02 E ,
2012,22,G,CL,5,S,0,MU190,G
2012,22,G,CL,5,S,0,MU314,G
2012,22,G,CL,5,S,0,MU346,G
2012,22,G,CL,5,S,0,MU378,G
2012,22,G,CL,5,S,0,MU506,G
2012,22,G,CL,5,S,0,MU579,G
2012,22,G,CL,6,S,0,02 E ,
2012,22,G,CL,6,S,0,MU290,G
2012,22,G,CL,6,S,0,MU414,G
2012,22,G,CL,6,S,0,MU446,G
2012,22,G,CL,6,S,0,MU478,G
2012,22,G,CL,6,S,0,MU606,G
2012,22,G,CL,6,S,0,MU679,G
2012,22,G,CL,7,S,0,04 E ,
2012,22,G,CL,7,S,0,MU706,G
2012,22,G,CL,7,S,0,MU779,G
2012,22,G,CL,8,S,0,04 E ,
2012,22,G,CL,8,S,0,MU806,G
2012,22,G,CL,8,S,0,MU879,G
2012,22,G,CL,8,S,0,MU998,G
2012,22,G,CO,1,S,0,MU058,G
2012,22,G,CO,1,S,0,MU105,G
2012,22,G,CO,1,S,0,MU120,G
